 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
PortScan,0.1227130540932326,4.083332959027812e-07,0.0,3.425572584457492e-06,1.5503875968992249e-07,9.153974007870556e-09,8.058017727639001e-05,0.0008602150537634,0.000336651757795,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1120163903182675,0.3425925925933333,4.08333289097227e-07,0.0,4.08333289097227e-07,4.1666661805556123e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999855824522228,0.9945919512236872,0.00925925926,0.01388888889,0.0013812154696132,0.0002417405318291,0.0009988584474314,0.0004880883750922,2.3809523808035717e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0012842465754524,0.000336651757795,0.0010343935867597,0.999855824522228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539607429113364e-07,3.425572584457492e-06,9.153974007870556e-09,0.0156402587890625,1.52587890625e-05,0.0,0.9999997876584084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDoS,0.0012207217517357,0.6774106795706878,3.185322036057845e-05,1.712786292228746e-05,4.34108527131783e-06,1.7708362718225593e-05,0.0008058017727639,0.0,0.0011782811522825,0.0007938779545429,0.369431643625192,0.0,0.4002068787173519,0.4060900142573533,0.1119211592947083,0.3333333599871157,0.0564509883261429,0.2311313625350177,0.5675000468541617,1.4999998250000205e-07,0.6683333333333333,0.0958333333333333,0.300226011276001,0.5675,8.249999175000083e-07,0.009192975,0.00229824375,0.0065254316043918,0.0091840416666666,3.3333333333333334e-08,0.0,0.0,0.0,0.0,0.9998558291160932,0.994592036442032,3.2804655e-08,3.0754364e-08,0.0,0.2906929895245769,0.2497645548052125,0.4597468649326232,0.2112473815178571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.230551896749191,0.0011782811522825,0.4002068787173519,0.9998558291160932,0.0,0.0,0.0,0.0,0.0,0.0,3.185322036057845e-05,4.351090080151741e-06,1.712786292228746e-05,1.7708362718225593e-05,0.0039215087890625,0.003509521484375,2.8095543578529385e-05,0.9999997802078264,9.845454545454546e-06,0.0,9.845454545454546e-06,9.845454545454546e-06,0.3341666666666666,0.5149544863459038,0.5675,0.1008333333333333
PortScan,0.0012512397955291,4.749999564583373e-07,0.0,3.425572584457492e-06,1.5503875968992249e-07,9.153974007870556e-09,8.058017727639001e-05,0.0008602150537634,0.000336651757795,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119990644004288,0.3409090909083334,4.749999485416723e-07,0.0,4.749999485416723e-07,4.83333276944451e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999855824522228,0.9945919512236872,0.0075757575766666,0.011363636365,0.0013812154696132,0.0002417405318291,0.0009988584474314,0.0004880883750922,2.3809523808035717e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0012842465754524,0.000336651757795,0.0010343935867597,0.999855824522228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539607429113364e-07,3.425572584457492e-06,9.153974007870556e-09,0.0156402587890625,1.52587890625e-05,0.0,0.9999997876584084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.8262242575961098,3.185322036057845e-05,1.712786292228746e-05,2.627906976744186e-05,1.769005477020985e-05,0.0134165995165189,0.0,0.0071328091182818,0.0164826896101946,0.3707117255504352,0.0,0.399793121282648,0.3664790215243484,0.1119211493854378,0.3333333551864272,0.0688521196243537,0.337263110637832,0.8250000189583314,1.2499998541666836e-07,0.8250000000000001,0.1175,0.4420650717213559,0.8250000000000001,1.0833332250000109e-07,0.001213975,0.00030349375,0.000776146349294,0.0011199833333333,5.916666666666667e-07,0.0,0.0,0.0,0.0,0.9998558315992636,0.9945920883140678,2.6896115666666663e-08,2.52151085e-08,0.0,0.2917002417405318,0.2554366438379896,0.4263512645651022,0.1816723744196428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.235787671253064,0.0071328091182818,0.399793121282648,0.9998558315992636,0.0,0.0,0.0,0.0,0.0,0.0,3.185322036057845e-05,2.633963459234715e-05,1.712786292228746e-05,1.769005477020985e-05,0.00384521484375,0.00360107421875,9.365181192843128e-06,0.9999997802078264,8.945454545454546e-06,0.0,8.945454545454546e-06,8.945454545454546e-06,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001
DDoS,0.0012207217517357,0.0836726339966752,1.3651380154533624e-05,0.0,1.8604651162790695e-06,0.0,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,0.0,0.0,0.0,0.1119210987951418,0.33333339972974,0.0278909497534804,0.0683202041920305,0.0833334326388781,8.241665705139001e-06,0.0833333333333333,0.0278908444416666,0.0684795578037933,0.0833333333333333,8.224999177500083e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558262604472,0.9945919326979602,1.3279281333333338e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019263698631786,0.001009955273385,0.0,0.9998558262604472,0.0,0.0,0.0,0.0,0.0,0.0,1.3651380154533624e-05,1.8647528914936036e-06,0.0,0.0,0.0039215087890625,0.0,1.4047771789264692e-05,0.9999997802078264,3.6027272727272724e-05,0.0,3.6027272727272724e-05,3.6027272727272724e-05,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333
DoS Hulk,0.0012207217517357,0.8314161987868485,3.185322036057845e-05,2.3979008091202447e-05,2.8294573643410853e-05,1.769005477020985e-05,0.014464141821112,0.0,0.0076798682246987,0.0177725501087098,0.2965693804403482,0.0,0.2855665151280062,0.2584887120534588,0.1119211491748654,0.333333358390981,0.0593869709497448,0.3136782777260954,0.8300000184166648,1.2499998541666836e-07,0.8300000000000001,0.1183333333333333,0.4444290560621118,0.8300000000000001,1.0833332250000109e-07,0.00163865,0.0002731083333333,0.000875053795183,0.001526625,3.75e-07,0.0,0.0,0.0,0.0,0.9998558315992636,0.9945921475963944,2.6728157333333336e-08,3.50807065e-08,0.0,0.2333601933924254,0.2239940068589038,0.3333523273608752,0.1110607916517857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2047945205569173,0.0076798682246987,0.2855665151280062,0.9998558315992636,0.0,0.0,0.0,0.0,0.0,0.0,3.185322036057845e-05,2.8359783558131885e-05,2.3979008091202447e-05,1.769005477020985e-05,0.0041961669921875,0.00360107421875,9.365181192843128e-06,0.9999997802078264,1.810909090909091e-05,0.0,1.810909090909091e-05,1.810909090909091e-05,0.8300000000000001,0.0,0.8300000000000001,0.8300000000000001
DDoS,0.0012207217517357,0.6138499687304196,3.185322036057845e-05,1.3702290337829969e-05,4.34108527131783e-06,1.7708362718225593e-05,0.0008058017727639,0.0,0.0011782811522825,0.0007938779545429,0.5937019969278033,0.0,0.50025859839669,0.7072288960834895,0.1119211656652309,0.3333333604843784,0.0558046401628306,0.2193389460791494,0.515000052541661,1.2499998541666836e-07,0.6133333333333334,0.0875,0.2718581991869301,0.515,1.0833332250000109e-07,0.0001613,5.376666666666667e-05,0.0001242908718196,0.0001546583333333,3.3333333333333334e-08,0.0,0.0,0.0,0.0,0.9998558291160932,0.9945920179163048,3.6201393333333336e-08,2.7151045e-08,0.0,0.4671635777598711,0.2689772128625418,0.6793093774798269,0.4598214285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2497645548244661,0.0011782811522825,0.50025859839669,0.9998558291160932,0.0,0.0,0.0,0.0,0.0,0.0,3.185322036057845e-05,4.351090080151741e-06,1.3702290337829969e-05,1.7708362718225593e-05,0.0039215087890625,0.003509521484375,2.8095543578529385e-05,0.9999997802078264,1.7627272727272727e-05,0.0,1.7627272727272727e-05,1.7627272727272727e-05,0.3066666666666667,0.459037711313394,0.515,0.0991666666666666
PortScan,0.0498664835584039,1.1666665597222321e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1144939965694682,0.6666666666666667,1.1666665402777914e-07,0.0,1.1666665402777914e-07,1.2499998541666836e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.3333333333333333,0.5,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.0190432593270771,9.249999152083412e-07,0.0,3.425572584457492e-06,1.5503875968992249e-07,9.153974007870556e-09,8.058017727639001e-05,0.0008602150537634,0.000336651757795,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119561031959948,0.3367346938783334,9.249998997916776e-07,0.0,9.249998997916776e-07,9.333332244444572e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999855824522228,0.9945919512236872,0.0034013605433333,0.005102040815,0.0013812154696132,0.0002417405318291,0.0009988584474314,0.0004880883750922,2.3809523808035717e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0012842465754524,0.000336651757795,0.0010343935867597,0.999855824522228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539607429113364e-07,3.425572584457492e-06,9.153974007870556e-09,0.0156402587890625,1.52587890625e-05,0.0,0.9999997876584084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSH-Patator,0.0003356984817273,6.749999381250057e-07,0.0,3.425572584457492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119210977701543,0.3382352941183333,6.74999926875008e-07,0.0,6.74999926875008e-07,6.833332536111204e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558247705452,0.9945919623391236,0.0049019607833333,0.007352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.9998558247705452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,0.0,0.00396728515625,0.0037841796875,0.0,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.1021133745326924,4.749999564583373e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119795727428816,0.3409090909083334,4.749999485416723e-07,0.0,4.749999485416723e-07,4.83333276944451e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.0075757575766666,0.011363636365,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.122087434195468,5.49999949583338e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119696430305317,0.33962264151,5.499999404166731e-07,0.0,5.499999404166731e-07,5.583332681944521e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.0062893081766666,0.009433962265,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,1.6266665175555692e-05,9.100920103022416e-06,1.3702290337829969e-05,2.767441860465116e-05,1.769005477020985e-05,0.0143835616438356,0.0,0.0200307795888031,0.0289258641142044,0.5937019969278033,0.0,0.49974140160331,0.7074728732443702,0.1145643233546312,0.3339350180505,2.8013885856829038e-06,6.198475565622009e-06,1.13499987704168e-05,1.5833331486111325e-07,1.1933333333333331e-05,5.9666666666666666e-06,1.1065921549850148e-05,1.1483333333333334e-05,5.499999450000055e-07,1.5916666666666666e-05,5.305555555833333e-06,9.026807414421024e-06,1.2358333333333332e-05,4.1666666666666676e-08,0.0,0.0,0.0,0.0,0.9998558270053984,0.9945920586729045,0.0005157297576666,0.0010314595149999,0.0,0.4671635777598711,0.4476883561835483,0.8630058970402498,0.7455357142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.4385518590272732,0.0200307795888031,0.49974140160331,0.9998558270053984,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.773819926096735e-05,1.3702290337829969e-05,1.769005477020985e-05,0.4455718994140625,0.00360107421875,4.682590596421564e-06,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.712803767992988,1.3651380154533624e-05,2.0553435506744956e-05,3.007751937984496e-05,1.769005477020985e-05,0.0153908138597904,0.0,0.016327610253058,0.0266673873931935,0.2224270353302611,0.0,0.3331609344022067,0.2141432797348789,0.1119211578440515,0.3333333528182047,0.0792005136449443,0.3360838689922452,0.7116666979027745,1.5833331486111325e-07,0.7125,0.2375,0.5827221399963328,0.7116666666666667,1.4166665250000146e-07,0.000798825,0.000159765,0.0004192924966494,0.0006796666666666,1.3333333333333336e-07,0.0,0.0,0.0,0.0,0.9998558276261912,0.9945921179552312,1.5587897e-08,3.507276849999999e-08,0.0,0.1750201450443191,0.3265994707759674,0.3333922800408498,0.1110874147767857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.3079366438619809,0.016327610253058,0.3331609344022067,0.9998558276261912,0.0,0.0,0.0,0.0,0.0,0.0,1.3651380154533624e-05,3.014683841247992e-05,2.0553435506744956e-05,1.769005477020985e-05,1.52587890625e-05,0.00360107421875,4.682590596421564e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.7116666666666667,0.0,0.7116666666666667,0.7116666666666667
PortScan,0.4781719691767758,4.999999541666709e-07,0.0,3.425572584457492e-06,1.5503875968992249e-07,9.153974007870556e-09,8.058017727639001e-05,0.0008602150537634,0.000336651757795,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119940878070326,0.340425531915,4.999999458333392e-07,0.0,4.999999458333392e-07,5.083332740277847e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999855824522228,0.9945919512236872,0.00709219858,0.01063829787,0.0013812154696132,0.0002417405318291,0.0009988584474314,0.0004880883750922,2.3809523808035717e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0012842465754524,0.000336651757795,0.0010343935867597,0.999855824522228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539607429113364e-07,3.425572584457492e-06,9.153974007870556e-09,0.0156402587890625,1.52587890625e-05,0.0,0.9999997876584084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDoS,0.0012207217517357,0.0551906116075272,1.3651380154533624e-05,0.0,1.8604651162790695e-06,0.0,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,0.0,0.0,0.0,0.1119210993241044,0.3333334339947645,0.0183969424486645,0.0450804937298968,0.0551822106885938,1.4166665013889082e-07,0.0551905083333333,0.0183968361083333,0.0451856418274599,0.0551821083333333,1.2499998750000125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558262604472,0.9945919326979602,2.0132286233333334e-07,0.0,0.0041436464088397,0.0002417405318291,0.0017979452055564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019263698631786,0.001009955273385,0.0,0.9998558262604472,0.0,0.0,0.0,0.0,0.0,0.0,1.3651380154533624e-05,1.8647528914936036e-06,0.0,0.0,0.0039215087890625,0.0,1.4047771789264692e-05,0.9999997802078264,9.163636363636364e-06,0.0,9.163636363636364e-06,9.163636363636364e-06,0.0551821083333333,0.0,0.0551821083333333,0.0551821083333333
PortScan,0.0546272983901731,5.249999518750045e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119725557461406,0.34,5.249999431250061e-07,0.0,5.249999431250061e-07,5.333332711111184e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.0066666666666666,0.01,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.6971030610988861,2.7302760309067245e-05,1.712786292228746e-05,2.6666666666666667e-05,1.769005477020985e-05,0.013859790491539,0.0,0.008272014619625,0.0182468614924499,0.3707117255504352,0.0,0.399793121282648,0.4065620767675864,0.111921158971532,0.3333333572418035,0.0633731029845805,0.2971688946878799,0.6958333662847188,1.2499998541666836e-07,0.6958333333333333,0.1158333333333333,0.4030593300988833,0.6958333333333333,1.0833332250000109e-07,0.0012638666666666,0.0003159666666666,0.0007878500859227,0.0011433166666666,1.3416666666666666e-06,0.0,0.0,0.0,0.0,0.999855830978471,0.9945920883140678,2.7893215333333332e-08,2.98855875e-08,0.0,0.2917002417405318,0.2752008693525343,0.4743262593126385,0.2248578834821428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.255543664414002,0.008272014619625,0.399793121282648,0.999855830978471,0.0,0.0,0.0,0.0,0.0,0.0,2.7302760309067245e-05,2.6728124778074983e-05,1.712786292228746e-05,1.769005477020985e-05,0.0041961669921875,0.00360107421875,4.682590596421564e-06,0.9999998025595728,2.7272727272727272e-08,0.0,2.7272727272727272e-08,2.7272727272727272e-08,0.6958333333333333,0.0,0.6958333333333333,0.6958333333333333
DDoS,0.0012207217517357,0.0143427236852503,9.100920103022416e-06,2.0553435506744956e-05,2.0155038759689923e-06,1.7708362718225593e-05,0.0008058017727639,0.0,0.0014588242838344,0.0014403288737505,0.2990271377368151,0.0,0.3335057322644599,0.3098260485626877,0.1119239961382783,0.3333342048618898,0.001792935222432,0.0071689154944195,0.0143307651141671,1.333333177777796e-07,8.658333333333333e-06,4.329166666666667e-06,4.705524042583127e-06,6.6750000000000005e-06,2.083333125000021e-06,0.0143422333333333,0.0028684466666666,0.009108347986057,0.0143306583333333,1.6666666666666667e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920549677588,5.810190376666668e-07,1.743057113e-06,0.0,0.2352941176470588,0.3485916096039637,0.4519325863725374,0.2041273020982142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.3319920092749993,0.0014588242838344,0.3335057322644599,0.9998558260121304,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.020148965784737e-06,2.0553435506744956e-05,1.7708362718225593e-05,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.8223159829543683,2.7302760309067245e-05,2.3979008091202447e-05,2.2790697674418607e-05,1.769005477020985e-05,0.0118452860596293,0.0,0.0070696869136952,0.0155947013985753,0.2965693804403482,0.0,0.2855665151280062,0.2584887120534588,0.1119211494352004,0.3333333569792865,0.0632551745556894,0.3219329692452032,0.8208333527430536,1.1666665305555715e-07,0.8208333333333333,0.1366666666666666,0.4751608524919387,0.8208333333333333,9.9999990000001e-08,0.0012971833333333,0.0002161972222499,0.0006081457649997,0.0010705166666666,3.75e-07,0.0,0.0,0.0,0.0,0.999855830978471,0.9945921475963944,2.3645953333333336e-08,3.546893e-08,0.0,0.2333601933924254,0.2375085616540029,0.3426137885463002,0.1173176772767857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0064102564102564,0.2181201076470993,0.0070696869136952,0.2855665151280062,0.999855830978471,0.0,0.0,0.0,0.0,0.0,0.0,2.7302760309067245e-05,2.284322292079664e-05,2.3979008091202447e-05,1.769005477020985e-05,0.00384521484375,0.00360107421875,4.682590596421564e-06,0.9999998025595728,4.5454545454545464e-08,0.0,4.5454545454545464e-08,4.5454545454545464e-08,0.8208333333333333,0.0,0.8208333333333333,0.8208333333333333
DoS Hulk,0.0012207217517357,0.7168025509597662,3.6403680412089664e-05,1.712786292228746e-05,2.914728682170543e-05,1.769005477020985e-05,0.0149073327961321,0.0,0.0070322811632031,0.0172756514661789,0.4448540706605223,0.0,0.399793121282648,0.4605727772355483,0.1119211574490973,0.3333333604599745,0.0551387568433013,0.2783010283584907,0.7083333649305522,1.1666665305555715e-07,0.7166666666666667,0.09,0.3545976511133871,0.7083333333333334,9.9999990000001e-08,8.009166666666667e-05,2.0022916666666668e-05,4.954620396424115e-05,7.2275e-05,1.5666666666666668e-06,0.0,0.0,0.0,0.0,0.9998558328408488,0.9945920883140678,3.487711e-08,2.90642585e-08,0.0,0.3500402900886382,0.2391466895179429,0.4873848057708252,0.2374093141964286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2196245107893514,0.0070322811632031,0.399793121282648,0.9998558328408488,0.0,0.0,0.0,0.0,0.0,0.0,3.6403680412089664e-05,2.921446196673312e-05,1.712786292228746e-05,1.769005477020985e-05,0.0041961669921875,0.00360107421875,9.365181192843128e-06,0.9999997802078264,1.8263636363636365e-05,0.0,1.8263636363636365e-05,1.8263636363636365e-05,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334
DDoS,0.0012207217517357,0.00756839930623,9.100920103022416e-06,1.3702290337829969e-05,2.0155038759689923e-06,1.7708362718225593e-05,0.0008058017727639,0.0,0.0014588242838344,0.0014403288737505,0.5937019969278033,0.0,0.50025859839669,0.7072288960834895,0.111926590447337,0.3333346179326393,0.0012614901408385,0.0043693748196064,0.0075642325138748,1.666666472222245e-07,3.983333333333333e-06,1.9916666666666665e-06,2.390372781664517e-06,3.183333333333333e-06,8.999999100000091e-07,0.007567925,0.0025226416666666,0.0062063336998829,0.007564125,5e-08,0.0,0.0,0.0,0.0,0.9998558260121304,0.9945920179163048,1.1010851193333331e-06,2.202170239e-06,0.0,0.4671635777598711,0.4357395120049546,0.8660082723471941,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.4268468689577779,0.0014588242838344,0.50025859839669,0.9998558260121304,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.020148965784737e-06,1.3702290337829969e-05,1.7708362718225593e-05,0.1250152587890625,0.003509521484375,9.365181192843128e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.0001195416557086,4.550460051511208e-06,6.851145168914984e-06,9.302325581395348e-07,0.0,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,0.0,0.0,0.0,0.1119214568126884,0.3333798492883,3.991944011706066e-05,8.245883050994933e-05,0.000106858321757,5.499999358333408e-07,1.2683333333333334e-05,1.2683333333333334e-05,0.0,1.2683333333333334e-05,1.2783332055000129e-05,0.000119,0.000119,0.0,0.000119,0.000119,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919919802868,4.651595496666668e-05,6.977393245e-05,0.0,0.0002417405318291,0.0010787671233338,0.0006945619340547,4.821428571428572e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0011558219179071,0.001009955273385,0.0,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,9.323764457468016e-07,6.851145168914984e-06,0.0,1.52587890625e-05,0.00360107421875,4.682590596421564e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
