Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Label
80,10628428,8,5,582,11632,72.75,2326.4,1149.182174,1.223134785,DoS GoldenEye
80,10632242,8,6,411,11632,51.375,1938.666667,1132.686784,1.316749562,DoS GoldenEye
80,10632502,8,5,688,11632,86.0,2326.4,1158.71128,1.222666123,DoS GoldenEye
80,10623049,8,6,582,11632,72.75,1938.666667,1149.764065,1.317889054,DoS GoldenEye
80,10622707,8,6,359,11632,44.875,1938.666667,1128.808316,1.317931484,DoS GoldenEye
80,10622757,8,6,461,11632,57.625,1938.666667,1138.40503,1.317925281,DoS GoldenEye
80,10639288,7,5,372,11632,53.14285714,2326.4,1128.27099,1.127895025,DoS GoldenEye
80,10637199,8,5,367,11632,45.875,2326.4,1128.022518,1.222126238,DoS GoldenEye
80,10636717,7,5,489,11632,69.85714286,2326.4,1139.543338,1.128167648,DoS GoldenEye
80,10637203,7,6,231,11632,33.0,1938.666667,1115.236778,1.222125779,DoS GoldenEye
80,11987793,5,4,347,3525,69.4,881.25,322.9952336,0.750763714,DoS GoldenEye
80,11988759,8,6,396,11632,49.5,1938.666667,1003.273149,1.167760566,DoS GoldenEye
80,11995119,5,4,509,3525,101.8,881.25,336.3034581,0.750305187,DoS GoldenEye
80,11994653,5,4,599,3525,119.8,881.25,343.8198671,0.750334336,DoS GoldenEye
80,12008859,5,5,315,3525,63.0,705.0,319.7639343,0.832718579,DoS GoldenEye
80,12008610,5,5,596,3525,119.2,705.0,343.1704419,0.832735845,DoS GoldenEye
80,11988855,8,5,338,11632,42.25,2326.4,998.4272893,1.084340414,DoS GoldenEye
80,11995832,8,5,329,11632,41.125,2326.4,997.0963248,1.083709742,DoS GoldenEye
80,11995023,5,4,320,3525,64.0,881.25,320.5496146,0.750311192,DoS GoldenEye
80,12538285,8,6,506,11632,63.25,1938.666667,968.07498,1.116580138,DoS GoldenEye
80,13542113,7,6,293,11632,41.85714286,1938.666667,880.5863605,0.959968359,DoS GoldenEye
80,13542651,5,4,448,3525,89.6,881.25,293.3694444,0.664567078,DoS GoldenEye
80,14545266,5,5,384,3525,76.8,705.0,268.7472336,0.687508912,DoS GoldenEye
80,15547516,8,6,322,11632,40.25,1938.666667,768.8688019,0.900465386,DoS GoldenEye
80,14544740,5,4,380,3525,76.0,881.25,268.4819392,0.618780398,DoS GoldenEye
80,14544183,5,5,408,3525,81.6,705.0,270.4173896,0.687560106,DoS GoldenEye
80,14545273,5,4,474,3525,94.8,881.25,274.9346815,0.618757723,DoS GoldenEye
80,15554640,8,5,334,11632,41.75,2326.4,769.2881352,0.835763476,DoS GoldenEye
80,15555140,5,5,480,3525,96.0,705.0,257.4711639,0.642874317,DoS GoldenEye
80,15548855,8,5,425,11632,53.125,2326.4,775.4268723,0.836074425,DoS GoldenEye
80,15551622,8,5,351,11632,43.875,2326.4,770.5305594,0.835925667,DoS GoldenEye
80,15554757,9,6,441,11632,49.0,1938.666667,776.1612734,0.964335219,DoS GoldenEye
80,15555052,8,5,401,11632,50.125,2326.4,773.5750417,0.83574134,DoS GoldenEye
80,16562535,5,4,320,3525,64.0,881.25,232.1504528,0.543395078,DoS GoldenEye
80,16569087,9,5,320,11632,35.55555556,2326.4,721.3433064,0.844946979,DoS GoldenEye
80,16569134,5,5,406,3525,81.2,705.0,237.248368,0.603531844,DoS GoldenEye
80,16570481,8,6,543,11632,67.875,1938.666667,734.7402891,0.844875897,DoS GoldenEye
80,16558460,8,6,306,11632,38.25,1938.666667,720.9607657,0.845489254,DoS GoldenEye
80,16558604,8,6,258,11632,32.25,1938.666667,718.0557008,0.845481902,DoS GoldenEye
80,16562108,5,5,488,3525,97.6,705.0,242.3000744,0.603787875,DoS GoldenEye
80,16577374,10,5,540,11632,54.0,2326.4,734.2538088,0.904847776,DoS GoldenEye
80,16581328,4,4,421,3525,105.25,881.25,237.9785262,0.482470403,DoS GoldenEye
80,16582244,10,5,389,11632,38.9,2326.4,724.9320418,0.904582034,DoS GoldenEye
80,16583339,8,6,426,11632,53.25,1938.666667,727.1153294,0.844220817,DoS GoldenEye
80,16570305,8,5,371,11632,46.375,2326.4,724.3680789,0.784535952,DoS GoldenEye
80,16577185,4,4,474,3525,118.5,881.25,241.2351675,0.482590983,DoS GoldenEye
80,16576110,9,5,405,11632,45.0,2326.4,726.1655479,0.84458899,DoS GoldenEye
80,16577904,8,6,427,11632,53.375,1938.666667,727.4140326,0.844497591,DoS GoldenEye
80,16583897,8,5,476,11632,59.5,2326.4,730.105837,0.783892954,DoS GoldenEye
80,17594408,8,7,435,11632,54.375,1661.714286,685.842911,0.852543604,DoS GoldenEye
80,17593878,7,4,313,11632,44.71428571,2908.0,678.9293412,0.625217476,DoS GoldenEye
80,17593961,5,5,290,3525,58.0,705.0,216.8357654,0.568376842,DoS GoldenEye
80,17597775,5,4,516,3525,103.2,881.25,229.6313028,0.511428291,DoS GoldenEye
80,17588609,8,6,415,11632,51.875,1938.666667,684.9319352,0.79596971,DoS GoldenEye
80,17601619,7,5,324,11632,46.28571429,2326.4,679.255698,0.681755468,DoS GoldenEye
80,17601024,8,5,245,11632,30.625,2326.4,674.7902849,0.738593391,DoS GoldenEye
80,17600903,5,4,493,3525,98.6,881.25,228.283742,0.511337401,DoS GoldenEye
80,17604420,7,6,432,11632,61.71428571,1938.666667,685.2824461,0.738450912,DoS GoldenEye
80,17598035,8,6,586,11632,73.25,1938.666667,694.2820605,0.795543366,DoS GoldenEye
80,17601527,8,6,509,11632,63.625,1938.666667,689.7697001,0.795385537,DoS GoldenEye
80,17602617,8,5,583,11632,72.875,2326.4,693.9309081,0.73852655,DoS GoldenEye
80,17601141,5,5,350,3525,70.0,705.0,220.1561819,0.568144986,DoS GoldenEye
80,17616187,8,4,435,11632,54.375,2908.0,684.9949992,0.681191679,DoS GoldenEye
80,17616384,8,6,590,11632,73.75,1938.666667,693.7859665,0.794714738,DoS GoldenEye
80,17615993,5,4,334,3525,66.8,881.25,219.0623032,0.510899386,DoS GoldenEye
80,17616177,8,4,333,11632,41.625,2908.0,679.2052555,0.681192066,DoS GoldenEye
80,17604965,4,5,579,3525,144.75,705.0,233.1160556,0.51121942,DoS GoldenEye
80,17608413,8,6,328,11632,41.0,1938.666667,679.2207793,0.795074491,DoS GoldenEye
80,17608567,7,6,383,11632,54.71428571,1938.666667,682.3383186,0.738276999,DoS GoldenEye
80,17609365,8,6,232,11632,29.0,1938.666667,673.7324145,0.795031507,DoS GoldenEye
80,17621420,5,4,370,3525,74.0,881.25,221.0378051,0.51074204,DoS GoldenEye
80,17620475,11,5,1176,11632,106.9090909,2326.4,726.8816533,0.908034545,DoS GoldenEye
80,17627009,12,6,1620,11632,135.0,1938.666667,751.8008302,1.021160198,DoS GoldenEye
80,17630975,8,4,1900,3525,237.5,881.25,307.6971069,0.680620329,DoS GoldenEye
80,17616498,5,4,460,3525,92.0,881.25,226.2084099,0.51088474,DoS GoldenEye
80,17620617,5,4,439,3525,87.8,881.25,224.9637456,0.510765315,DoS GoldenEye
80,17620832,9,5,371,11632,41.22222222,2326.4,681.1823641,0.79451413,DoS GoldenEye
80,17620306,7,5,375,11632,53.57142857,2326.4,681.4297096,0.681032441,DoS GoldenEye
80,17629922,9,5,392,11632,43.55555556,2326.4,682.0223028,0.794104478,DoS GoldenEye
80,17628907,9,4,423,11632,47.0,2908.0,683.8200462,0.737425185,DoS GoldenEye
80,18981031,10,6,453,11632,45.3,1938.666667,636.6882811,0.842946835,DoS GoldenEye
80,18981455,10,5,411,11632,41.1,2326.4,634.461373,0.790245005,DoS GoldenEye
80,18986272,13,7,1456,11632,112.0,1661.714286,689.3401717,1.053392683,DoS GoldenEye
80,19002798,13,7,1760,11632,135.3846154,1661.714286,704.7383233,1.052476588,DoS GoldenEye
80,18985765,12,6,1204,11632,100.3333333,1938.666667,676.0854777,0.948078732,DoS GoldenEye
80,18985806,10,4,1348,3525,134.8,881.25,256.6654268,0.737392977,DoS GoldenEye
80,18986195,13,6,1472,11632,113.2307692,1938.666667,690.1856849,1.000727107,DoS GoldenEye
80,44574791,16,8,2601,11632,162.5625,1454.0,319.30604,0.53842092,DoS GoldenEye
80,44574538,16,6,5130,11632,320.625,1938.666667,376.0442789,0.493555312,DoS GoldenEye
80,44582335,12,4,4518,3525,376.5,881.25,180.4077781,0.358886541,DoS GoldenEye
80,44574430,16,6,4914,11632,307.125,1938.666667,371.1993625,0.493556508,DoS GoldenEye
80,63137414,7,0,0,0,0.0,0.0,0.0,0.110869286,DoS GoldenEye
80,15977834,10,6,1612,11632,161.2,1938.666667,828.898335,1.001387297,DoS GoldenEye
80,15996302,6,4,422,3525,70.33333333,881.25,246.7445288,0.625144487,DoS GoldenEye
80,15983575,11,8,1744,11632,158.5454545,1454.0,836.8590882,1.188720296,DoS GoldenEye
80,16524395,12,7,1912,11632,159.3333333,1661.714286,819.6366645,1.149815167,DoS GoldenEye
80,17533734,12,7,1884,11632,157.0,1661.714286,770.8569093,1.083625427,DoS GoldenEye
80,18537250,9,5,1464,3525,162.6666667,705.0,269.1337712,0.755236079,DoS GoldenEye
80,18537425,8,4,1376,3525,172.0,881.25,264.3840771,0.647339099,DoS GoldenEye
80,18537424,11,8,2608,11632,237.0909091,1454.0,768.1757724,1.024953629,DoS GoldenEye
80,18536953,8,4,1444,3525,180.5,881.25,268.0591573,0.647355582,DoS GoldenEye
80,63143289,7,0,0,0,0.0,0.0,0.0,0.11085897,DoS GoldenEye
80,18541372,5,4,352,3525,70.4,881.25,209.0999523,0.485400972,DoS GoldenEye
80,18545343,9,6,393,11632,43.66666667,1938.666667,648.4107627,0.808828394,DoS GoldenEye
80,18549774,6,4,386,3525,64.33333333,881.25,210.8381482,0.539090126,DoS GoldenEye
80,18546319,9,5,395,11632,43.88888889,2326.4,648.4844782,0.754866774,DoS GoldenEye
80,18545753,6,4,571,3525,95.16666667,881.25,220.8591908,0.539207009,DoS GoldenEye
80,18546406,6,4,349,3525,58.16666667,881.25,208.8814404,0.539188024,DoS GoldenEye
80,19566101,9,4,1888,3525,209.7777778,881.25,276.6519502,0.664414438,DoS GoldenEye
80,17550343,8,4,305,11632,38.125,2908.0,680.1576471,0.68374732,DoS GoldenEye
80,18552849,11,6,2272,11632,206.5454545,1938.666667,749.4266784,0.916301318,DoS GoldenEye
80,18566273,8,4,1764,3525,220.5,881.25,284.8713902,0.646333273,DoS GoldenEye
80,18565343,9,6,365,11632,40.55555556,1938.666667,646.2040588,0.807957063,DoS GoldenEye
80,18549979,7,6,420,11632,60.0,1938.666667,649.7042396,0.700809419,DoS GoldenEye
80,18552879,7,4,2120,3525,302.8571429,881.25,304.2654458,0.592899894,DoS GoldenEye
80,18553403,8,4,1648,3525,206.0,881.25,278.8167756,0.646781617,DoS GoldenEye
80,18566685,8,5,2360,3525,295.0,705.0,316.9655757,0.700178842,DoS GoldenEye
80,18572323,9,5,442,11632,49.11111111,2326.4,650.1071514,0.753809849,DoS GoldenEye
80,18572306,6,4,437,3525,72.83333333,881.25,213.3283826,0.538436099,DoS GoldenEye
80,19583012,9,6,381,11632,42.33333333,1938.666667,613.4398529,0.765970015,DoS GoldenEye
80,19591275,9,6,292,11632,32.44444444,1938.666667,608.6382841,0.765646953,DoS GoldenEye
80,19591263,9,6,441,11632,49.0,1938.666667,616.244088,0.765647422,DoS GoldenEye
80,19607011,9,5,325,11632,36.11111111,2326.4,609.8328807,0.714030303,DoS GoldenEye
80,17574484,5,5,297,3525,59.4,705.0,217.4743793,0.569006749,DoS GoldenEye
80,17578500,8,5,397,11632,49.625,2326.4,684.301846,0.739539779,DoS GoldenEye
80,17593524,8,5,246,11632,30.75,2326.4,675.1347825,0.738908248,DoS GoldenEye
80,17592880,8,5,374,11632,46.75,2326.4,682.435167,0.738935297,DoS GoldenEye
80,17574433,5,5,450,3525,90.0,705.0,226.1808389,0.5690084,DoS GoldenEye
80,17593575,5,4,258,3525,51.6,881.25,215.0216769,0.511550381,DoS GoldenEye
80,18584400,8,6,351,11632,43.875,1938.666667,644.7881018,0.753319989,DoS GoldenEye
80,18587774,7,4,336,11632,48.0,2908.0,643.8640797,0.591786838,DoS GoldenEye
80,18587997,8,6,434,11632,54.25,1938.666667,649.1285747,0.753174212,DoS GoldenEye
80,18596322,8,5,432,11632,54.0,2326.4,648.7304317,0.699062965,DoS GoldenEye
80,18598223,8,5,297,11632,37.125,2326.4,641.4053644,0.698991511,DoS GoldenEye
80,18598486,8,5,380,11632,47.5,2326.4,645.8590231,0.698981627,DoS GoldenEye
80,18598441,8,5,380,11632,47.5,2326.4,645.8605858,0.698983318,DoS GoldenEye
80,18595441,5,4,444,3525,88.8,881.25,213.4394124,0.483989597,DoS GoldenEye
80,18609103,8,5,572,11632,71.5,2326.4,655.8080741,0.698582839,DoS GoldenEye
80,18619171,9,4,320,11632,35.55555556,2908.0,641.9190199,0.698205092,DoS GoldenEye
80,18599006,5,4,369,3525,73.8,881.25,209.3660274,0.483896828,DoS GoldenEye
80,18605568,8,5,361,11632,45.125,2326.4,644.5919845,0.698715567,DoS GoldenEye
80,18608057,9,4,517,11632,57.44444444,2908.0,652.8892296,0.698622108,DoS GoldenEye
80,18623535,9,6,449,11632,49.88888889,1938.666667,648.6953202,0.805432481,DoS GoldenEye
80,5169956,8,6,1101,4222,137.625,703.6666667,1029.602573,2.707953414,DoS slowloris
80,229,2,0,12,0,6.0,0.0,52401.74672,8733.624454,DoS slowloris
80,5001928,3,1,12,0,4.0,0.0,2.399074917,0.799691639,DoS slowloris
80,5125872,8,7,1659,2514,207.375,359.1428571,814.1053854,2.926331364,DoS slowloris
80,214,2,0,12,0,6.0,0.0,56074.76636,9345.794393,DoS slowloris
80,5001683,3,1,0,0,0.0,0.0,0.0,0.799730811,DoS slowloris
80,507096,6,1,693,0,115.5,0.0,1366.60514,13.80409232,DoS slowloris
80,507376,6,1,693,0,115.5,0.0,1365.850967,13.79647441,DoS slowloris
80,507477,6,1,693,0,115.5,0.0,1365.57913,13.79372858,DoS slowloris
80,507581,6,1,693,0,115.5,0.0,1365.299332,13.79090234,DoS slowloris
80,507661,4,2,231,0,57.75,0.0,455.0280601,11.81891065,DoS slowloris
80,508102,4,2,231,0,57.75,0.0,454.6331248,11.80865259,DoS slowloris
80,508471,4,2,231,0,57.75,0.0,454.3031953,11.80008299,DoS slowloris
80,508142,4,2,231,0,57.75,0.0,454.597337,11.80772304,DoS slowloris
80,508780,4,2,231,0,57.75,0.0,454.0272809,11.79291639,DoS slowloris
80,508971,4,2,231,0,57.75,0.0,453.8568995,11.7884909,DoS slowloris
80,508802,4,2,231,0,57.75,0.0,454.0076493,11.79240648,DoS slowloris
80,509005,4,2,231,0,57.75,0.0,453.8265832,11.78770346,DoS slowloris
80,509755,4,2,231,0,57.75,0.0,453.1588704,11.77036027,DoS slowloris
80,509858,4,2,231,0,57.75,0.0,453.0673246,11.76798246,DoS slowloris
80,509869,4,2,231,0,57.75,0.0,453.0575501,11.76772857,DoS slowloris
80,510596,4,2,231,0,57.75,0.0,452.4124748,11.75097337,DoS slowloris
80,509955,4,2,231,0,57.75,0.0,452.9811454,11.76574404,DoS slowloris
80,510695,4,2,231,0,57.75,0.0,452.3247731,11.74869541,DoS slowloris
80,510943,4,2,231,0,57.75,0.0,452.105225,11.74299286,DoS slowloris
80,510776,4,2,231,0,57.75,0.0,452.2530424,11.74683227,DoS slowloris
80,511453,4,2,231,0,57.75,0.0,451.6544042,11.73128323,DoS slowloris
80,511524,4,2,231,0,57.75,0.0,451.5917142,11.72965491,DoS slowloris
80,511605,4,2,231,0,57.75,0.0,451.5202158,11.72779781,DoS slowloris
80,512287,4,2,231,0,57.75,0.0,450.9191137,11.71218477,DoS slowloris
80,512310,4,2,231,0,57.75,0.0,450.8988698,11.71165896,DoS slowloris
80,511799,4,2,231,0,57.75,0.0,451.3490648,11.72335233,DoS slowloris
80,512418,4,2,231,0,57.75,0.0,450.8038359,11.70919054,DoS slowloris
80,512661,4,2,231,0,57.75,0.0,450.5901561,11.70364042,DoS slowloris
80,513189,4,2,231,0,57.75,0.0,450.1265616,11.691599,DoS slowloris
80,513244,4,2,231,0,57.75,0.0,450.0783253,11.69034611,DoS slowloris
80,513308,4,2,231,0,57.75,0.0,450.0222089,11.68888854,DoS slowloris
80,514898,4,2,231,0,57.75,0.0,448.6325447,11.65279337,DoS slowloris
80,510425,4,2,231,0,57.75,0.0,452.5640398,11.75491012,DoS slowloris
80,515314,4,2,231,0,57.75,0.0,448.270375,11.64338636,DoS slowloris
80,515530,4,2,231,0,57.75,0.0,448.0825558,11.63850794,DoS slowloris
80,515536,4,2,231,0,57.75,0.0,448.0773409,11.63837249,DoS slowloris
80,515825,4,2,231,0,57.75,0.0,447.8262977,11.63185189,DoS slowloris
80,516049,4,2,231,0,57.75,0.0,447.6319109,11.62680288,DoS slowloris
80,516404,4,2,231,0,57.75,0.0,447.324188,11.61881008,DoS slowloris
80,516907,4,2,231,0,57.75,0.0,446.8888988,11.60750386,DoS slowloris
80,516568,4,2,231,0,57.75,0.0,447.1821716,11.61512134,DoS slowloris
80,516623,4,2,231,0,57.75,0.0,447.1345643,11.61388479,DoS slowloris
80,517186,4,2,231,0,57.75,0.0,446.6478211,11.60124211,DoS slowloris
80,517537,4,2,231,0,57.75,0.0,446.344899,11.593374,DoS slowloris
80,517695,4,2,231,0,57.75,0.0,446.208675,11.58983571,DoS slowloris
80,517834,4,2,231,0,57.75,0.0,446.0889011,11.5867247,DoS slowloris
80,518894,4,2,231,0,57.75,0.0,445.1776278,11.56305527,DoS slowloris
80,518551,4,2,231,0,57.75,0.0,445.4720944,11.57070375,DoS slowloris
80,518081,4,2,231,0,57.75,0.0,445.876224,11.58120062,DoS slowloris
80,518358,4,2,231,0,57.75,0.0,445.6379568,11.57501186,DoS slowloris
80,519111,4,2,231,0,57.75,0.0,444.9915336,11.55822165,DoS slowloris
80,519404,4,2,231,0,57.75,0.0,444.7405103,11.55170157,DoS slowloris
80,519651,4,2,231,0,57.75,0.0,444.5291167,11.54621082,DoS slowloris
80,519972,4,2,231,0,57.75,0.0,444.2546906,11.53908287,DoS slowloris
80,520230,4,2,231,0,57.75,0.0,444.0343694,11.53336024,DoS slowloris
80,520524,4,2,231,0,57.75,0.0,443.7835719,11.52684602,DoS slowloris
80,520772,4,2,231,0,57.75,0.0,443.5722351,11.52135675,DoS slowloris
80,521040,4,2,231,0,57.75,0.0,443.3440811,11.51543068,DoS slowloris
80,521300,4,2,231,0,57.75,0.0,443.1229618,11.50968732,DoS slowloris
80,521766,4,2,231,0,57.75,0.0,442.7271995,11.49940778,DoS slowloris
80,521899,4,2,231,0,57.75,0.0,442.6143756,11.49647729,DoS slowloris
80,522207,4,2,231,0,57.75,0.0,442.3533197,11.48969661,DoS slowloris
80,523968,4,2,231,0,57.75,0.0,440.8666178,11.45108098,DoS slowloris
80,524358,4,2,231,0,57.75,0.0,440.5387159,11.44256405,DoS slowloris
80,524781,4,2,231,0,57.75,0.0,440.1836195,11.43334077,DoS slowloris
80,524872,4,2,231,0,57.75,0.0,440.1073024,11.4313585,DoS slowloris
80,526011,4,2,231,0,57.75,0.0,439.1543143,11.40660557,DoS slowloris
80,526721,4,2,231,0,57.75,0.0,438.5623508,11.39122989,DoS slowloris
80,526780,4,2,231,0,57.75,0.0,438.5132313,11.38995406,DoS slowloris
80,526867,4,2,231,0,57.75,0.0,438.4408209,11.38807327,DoS slowloris
80,519471,4,2,231,0,57.75,0.0,444.6831488,11.55021166,DoS slowloris
80,527165,4,2,231,0,57.75,0.0,438.1929756,11.38163573,DoS slowloris
80,527618,4,2,231,0,57.75,0.0,437.8167538,11.37186373,DoS slowloris
80,527648,4,2,231,0,57.75,0.0,437.7918612,11.37121718,DoS slowloris
80,527621,4,2,231,0,57.75,0.0,437.8142644,11.37179908,DoS slowloris
80,528658,4,2,231,0,57.75,0.0,436.9554608,11.34949249,DoS slowloris
80,529465,4,2,231,0,57.75,0.0,436.289462,11.33219382,DoS slowloris
80,529588,4,2,231,0,57.75,0.0,436.1881312,11.32956185,DoS slowloris
80,529617,4,2,231,0,57.75,0.0,436.164247,11.32894148,DoS slowloris
80,531527,4,2,231,0,57.75,0.0,434.5969255,11.28823183,DoS slowloris
80,530544,4,2,231,0,57.75,0.0,435.4021533,11.30914684,DoS slowloris
80,530502,4,2,231,0,57.75,0.0,435.4366242,11.31004219,DoS slowloris
80,531683,4,2,231,0,57.75,0.0,434.4694113,11.28491977,DoS slowloris
80,532274,4,2,231,0,57.75,0.0,433.9870067,11.27238978,DoS slowloris
80,532511,4,2,231,0,57.75,0.0,433.7938559,11.26737288,DoS slowloris
80,532582,4,2,231,0,57.75,0.0,433.7360256,11.2658708,DoS slowloris
80,533150,4,2,231,0,57.75,0.0,433.2739379,11.25386852,DoS slowloris
80,533931,4,2,231,0,57.75,0.0,432.6401726,11.23740708,DoS slowloris
80,533384,4,2,231,0,57.75,0.0,433.083857,11.24893135,DoS slowloris
80,533421,4,2,231,0,57.75,0.0,433.0538168,11.24815109,DoS slowloris
80,534201,4,2,231,0,57.75,0.0,432.4215043,11.23172738,DoS slowloris
80,534288,4,2,231,0,57.75,0.0,432.3510915,11.22989848,DoS slowloris
80,535158,4,2,231,0,57.75,0.0,431.6482235,11.21164217,DoS slowloris
80,535215,4,2,231,0,57.75,0.0,431.6022533,11.21044814,DoS slowloris
80,535300,4,2,231,0,57.75,0.0,431.5337194,11.20866804,DoS slowloris
80,536096,4,2,231,0,57.75,0.0,430.8929744,11.19202531,DoS slowloris
80,536109,4,2,231,0,57.75,0.0,430.8825258,11.19175392,DoS slowloris
80,536163,4,2,231,0,57.75,0.0,430.8391291,11.19062673,DoS slowloris
80,536936,4,2,231,0,57.75,0.0,430.2188715,11.17451614,DoS slowloris
80,536991,4,2,231,0,57.75,0.0,430.1748074,11.17337162,DoS slowloris
80,537037,4,2,231,0,57.75,0.0,430.1379607,11.17241456,DoS slowloris
80,537813,4,2,231,0,57.75,0.0,429.5173229,11.1562941,DoS slowloris
80,537941,4,2,231,0,57.75,0.0,429.4151217,11.15363953,DoS slowloris
80,538070,4,2,231,0,57.75,0.0,429.3121713,11.15096549,DoS slowloris
80,538818,4,2,231,0,57.75,0.0,428.7161899,11.13548545,DoS slowloris
80,538881,4,2,231,0,57.75,0.0,428.6660691,11.13418361,DoS slowloris
80,539692,4,2,231,0,57.75,0.0,428.0219088,11.11745218,DoS slowloris
80,539776,4,2,231,0,57.75,0.0,427.9553,11.11572208,DoS slowloris
80,540675,4,2,231,0,57.75,0.0,427.2437231,11.09723956,DoS slowloris
80,540671,4,2,231,0,57.75,0.0,427.246884,11.09732166,DoS slowloris
80,539019,4,2,231,0,57.75,0.0,428.5563218,11.13133303,DoS slowloris
80,541304,4,2,231,0,57.75,0.0,426.7472622,11.08434447,DoS slowloris
80,541091,4,2,231,0,57.75,0.0,426.9152509,11.08870781,DoS slowloris
80,541334,4,2,231,0,57.75,0.0,426.7236124,11.08373019,DoS slowloris
80,542192,4,2,231,0,57.75,0.0,426.0483371,11.06619057,DoS slowloris
80,542219,4,2,231,0,57.75,0.0,426.0271219,11.06563953,DoS slowloris
80,543068,4,2,231,0,57.75,0.0,425.3610966,11.04834017,DoS slowloris
80,543166,4,2,231,0,57.75,0.0,425.2843514,11.04634679,DoS slowloris
80,543982,4,2,231,0,57.75,0.0,424.6464037,11.02977672,DoS slowloris
80,544050,4,2,231,0,57.75,0.0,424.5933278,11.02839813,DoS slowloris
80,545217,4,2,231,0,57.75,0.0,423.6845146,11.00479259,DoS slowloris
80,545312,4,2,231,0,57.75,0.0,423.6107036,11.00287542,DoS slowloris
80,546088,4,2,231,0,57.75,0.0,423.0087458,10.98724015,DoS slowloris
80,546111,4,2,231,0,57.75,0.0,422.9909304,10.98677741,DoS slowloris
80,546975,4,2,231,0,57.75,0.0,422.3227753,10.96942273,DoS slowloris
80,547114,4,2,231,0,57.75,0.0,422.2154798,10.96663584,DoS slowloris
80,547890,4,2,231,0,57.75,0.0,421.617478,10.95110332,DoS slowloris
80,547968,4,2,231,0,57.75,0.0,421.5574632,10.9495445,DoS slowloris
80,548794,4,2,231,0,57.75,0.0,420.9229693,10.93306414,DoS slowloris
80,548879,4,2,231,0,57.75,0.0,420.8577847,10.93137103,DoS slowloris
80,549658,4,2,231,0,57.75,0.0,420.2613261,10.9158786,DoS slowloris
80,550243,4,2,231,0,57.75,0.0,419.8145183,10.9042732,DoS slowloris
80,551164,4,2,231,0,57.75,0.0,419.1130045,10.88605206,DoS slowloris
80,549767,4,2,231,0,57.75,0.0,420.1780027,10.91371436,DoS slowloris
80,551473,4,2,231,0,57.75,0.0,418.8781681,10.87995242,DoS slowloris
80,551861,4,2,231,0,57.75,0.0,418.5836651,10.87230299,DoS slowloris
80,552828,4,2,231,0,57.75,0.0,417.8514836,10.85328529,DoS slowloris
80,561865,4,2,231,0,57.75,0.0,411.1307876,10.67872176,DoS slowloris
80,799,1,2,231,483,231.0,241.5,893617.0213,3754.693367,DoS slowloris
80,626,1,2,231,483,231.0,241.5,1140575.08,4792.332268,DoS slowloris
80,679,1,2,231,483,231.0,241.5,1051546.392,4418.26215,DoS slowloris
80,723,1,2,231,483,231.0,241.5,987551.8672,4149.377593,DoS slowloris
80,17072865,4,3,239,0,59.75,0.0,13.99882211,0.410007342,DoS slowloris
80,17069963,4,3,239,0,59.75,0.0,14.00120199,0.410077046,DoS slowloris
80,17071303,4,3,239,0,59.75,0.0,14.00010298,0.410044857,DoS slowloris
80,17070583,4,3,239,0,59.75,0.0,14.00069347,0.410062152,DoS slowloris
80,17069147,4,3,239,0,59.75,0.0,14.00187133,0.41009665,DoS slowloris
80,17068076,4,3,239,0,59.75,0.0,14.00274993,0.410122383,DoS slowloris
80,17067193,4,3,239,0,59.75,0.0,14.00347439,0.410143601,DoS slowloris
80,17066381,4,3,239,0,59.75,0.0,14.00414066,0.410163115,DoS slowloris
80,17065472,4,3,239,0,59.75,0.0,14.00488659,0.410184963,DoS slowloris
80,17064675,4,3,239,0,59.75,0.0,14.00554069,0.410204121,DoS slowloris
80,17063094,4,3,239,0,59.75,0.0,14.00683838,0.410242128,DoS slowloris
80,17062341,4,3,239,0,59.75,0.0,14.00745654,0.410260233,DoS slowloris
80,17063906,4,3,239,0,59.75,0.0,14.00617186,0.410222607,DoS slowloris
80,17061481,4,3,239,0,59.75,0.0,14.0081626,0.410280913,DoS slowloris
80,17060381,4,3,239,0,59.75,0.0,14.0090658,0.410307367,DoS slowloris
80,17059930,4,3,239,0,59.75,0.0,14.00943615,0.410318213,DoS slowloris
80,17059212,4,3,239,0,59.75,0.0,14.01002579,0.410335483,DoS slowloris
80,17058238,4,3,239,0,59.75,0.0,14.01082574,0.410358913,DoS slowloris
80,17057468,4,3,239,0,59.75,0.0,14.01145821,0.410377437,DoS slowloris
80,17056745,4,3,239,0,59.75,0.0,14.01205212,0.410394832,DoS slowloris
80,17054799,4,3,239,0,59.75,0.0,14.01365094,0.410441659,DoS slowloris
80,17054076,4,3,239,0,59.75,0.0,14.01424504,0.41045906,DoS slowloris
80,17055757,4,3,239,0,59.75,0.0,14.01286381,0.410418605,DoS slowloris
80,17053077,4,3,239,0,59.75,0.0,14.01506602,0.410483105,DoS slowloris
80,17052504,4,3,239,0,59.75,0.0,14.01553696,0.410496898,DoS slowloris
80,17050940,4,3,239,0,59.75,0.0,14.01682253,0.410534551,DoS slowloris
80,17050187,4,3,239,0,59.75,0.0,14.01744157,0.410552682,DoS slowloris
80,44085583,4,3,239,0,59.75,0.0,5.421273435,0.158782067,DoS slowloris
