Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Label
33839,10756662,1,5,6,30,6.0,6.0,3.34676315,0.557793858,BENIGN
22,46,1,1,0,0,0.0,0.0,0.0,43478.26087,SSH-Patator
22,12859695,20,33,2008,2745,100.4,83.18181818,369.6044113,4.121404124,SSH-Patator
21,8797525,9,15,98,188,10.88888889,12.53333333,32.5091432,2.728039989,FTP-Patator
10009,27,1,1,0,6,0.0,6.0,222222.2222,74074.07407,PortScan
80,6653811,5,0,30,0,6.0,0.0,4.508694341,0.751449057,DDoS
99,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
22,13164723,19,31,2024,2745,106.5263158,88.5483871,362.256008,3.79802902,SSH-Patator
21,221,2,1,14,0,7.0,0.0,63348.41629,13574.66063,FTP-Patator
22,43,1,1,0,0,0.0,0.0,0.0,46511.62791,SSH-Patator
80,5925349,4,0,24,0,6.0,0.0,4.050394331,0.675065722,DDoS
80,8042773,5,0,30,0,6.0,0.0,3.730056785,0.621676131,DDoS
80,41809,3,6,26,11601,8.666666667,1933.5,278098.0172,215.2646559,DDoS
21,8900946,9,15,110,188,12.22222222,12.53333333,33.47958745,2.696342613,FTP-Patator
22,74,1,1,0,0,0.0,0.0,0.0,27027.02703,SSH-Patator
53,62646286,2,2,98,215,49.0,107.5,4.996305767,0.063850553,BENIGN
22,11316988,21,32,2008,2745,95.61904762,85.78125,419.9880746,4.6832249,SSH-Patator
22,54,1,1,0,0,0.0,0.0,0.0,37037.03704,SSH-Patator
53,31097,2,2,88,200,44.0,100.0,9261.343538,128.6297714,BENIGN
80,1731994,3,4,26,11607,8.666666667,2901.75,6716.53597,4.04158444,DDoS
443,5298367,29,43,898,77264,30.96551724,1796.837209,14752.09248,13.58909264,BENIGN
21,222,2,1,14,0,7.0,0.0,63063.06306,13513.51351,FTP-Patator
902,56,1,1,0,6,0.0,6.0,107142.8571,35714.28571,PortScan
10003,50,1,1,0,6,0.0,6.0,120000.0,40000.0,PortScan
80,577587,3,5,26,11607,8.666666667,2321.4,20140.68876,13.85072725,DDoS
21,272,2,1,14,0,7.0,0.0,51470.58824,11029.41176,FTP-Patator
53,173,2,2,78,254,39.0,127.0,1919075.145,23121.38728,BENIGN
80,9010737,5,0,30,0,6.0,0.0,3.329361405,0.554893568,DDoS
53,61000,2,2,72,234,36.0,117.0,5016.393443,65.57377049,BENIGN
21,288,2,1,14,0,7.0,0.0,48611.11111,10416.66667,FTP-Patator
80,102095009,8,6,56,11607,7.0,1934.5,114.2367302,0.137127173,DDoS
53,31208,4,2,180,172,45.0,86.0,11279.15919,192.2583953,BENIGN
56631,20921,6,3,6333,0,1055.5,0.0,302710.1955,430.1897615,BENIGN
22,84,1,1,0,0,0.0,0.0,0.0,23809.52381,SSH-Patator
80,123965,1,1,0,0,0.0,0.0,0.0,16.13358609,BENIGN
5988,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
22,106,1,1,0,0,0.0,0.0,0.0,18867.92453,SSH-Patator
21,8017567,9,15,107,188,11.88888889,12.53333333,36.79420453,2.993426809,FTP-Patator
80,1764949,3,5,26,11601,8.666666667,2320.2,6587.725764,4.532708877,DDoS
53,23637,1,1,47,63,47.0,63.0,4653.720861,84.61310657,BENIGN
22,12617852,21,32,2008,2745,95.61904762,85.78125,376.6885204,4.200397976,SSH-Patator
53,88217017,2,2,121,380,60.5,190.0,5.679176388,0.045342726,BENIGN
443,5682513,8,6,378,4875,47.25,812.5,924.4149551,2.463698719,BENIGN
21,43,2,0,14,0,7.0,0.0,325581.3953,46511.62791,FTP-Patator
80,102301761,8,6,56,11601,7.0,1933.5,113.9472076,0.136850039,DDoS
53,30566,1,1,47,63,47.0,63.0,3598.769875,65.43217955,BENIGN
22,82,1,1,0,0,0.0,0.0,0.0,24390.2439,SSH-Patator
138,23,12,0,2820,0,235.0,0.0,123000000.0,521739.1304,BENIGN
53,241312,2,2,66,176,33.0,88.0,1002.851081,16.57605092,BENIGN
22,12296263,22,32,2008,2745,91.27272727,85.78125,386.5402033,4.391578157,SSH-Patator
21,9887055,9,15,109,188,12.11111111,12.53333333,30.03927863,2.427416455,FTP-Patator
22,84,1,1,0,0,0.0,0.0,0.0,23809.52381,SSH-Patator
22,101,1,1,0,0,0.0,0.0,0.0,19801.9802,SSH-Patator
53,73264148,2,2,91,351,45.5,175.5,6.032964445,0.054596963,BENIGN
80,8047856,5,0,30,0,6.0,0.0,3.727700893,0.621283482,DDoS
222,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
443,118299641,15,11,588,4097,39.2,372.4545455,39.60282517,0.219780887,BENIGN
443,148963,10,5,721,703,72.1,140.6,9559.420796,100.696146,BENIGN
22,11937670,21,32,2008,2745,95.61904762,85.78125,398.1513981,4.43972735,SSH-Patator
52590,3,2,0,0,0,0.0,0.0,0.0,666666.6667,BENIGN
1046,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
1029,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
80,82269397,8,5,56,11601,7.0,2320.2,141.6930283,0.158017446,DDoS
4848,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
80,1754604,3,5,26,11601,8.666666667,2320.2,6626.56645,4.559433354,DDoS
443,18334213,10,9,1695,4389,169.5,487.6666667,331.8386232,1.036313912,BENIGN
80,94545935,8,5,56,11601,7.0,2320.2,123.2945658,0.137499301,DDoS
60768,3,2,0,31,0,15.5,0.0,10300000.0,666666.6667,BENIGN
80,717770,3,6,26,11607,8.666666667,1934.5,16207.14156,12.53883556,DDoS
54105,64,5,2,407,12,81.4,6.0,6546875.0,109375.0,BENIGN
443,5509581,9,7,346,4504,38.44444444,643.4285714,880.2847258,2.904032085,BENIGN
80,63674,3,5,26,11607,8.666666667,2321.4,182696.2339,125.6399786,DDoS
22,12262144,19,31,2008,2745,105.6842105,88.5483871,387.6157383,4.077590346,SSH-Patator
80,107241,3,6,26,11601,8.666666667,1933.5,108419.3545,83.92312642,DDoS
80,64946,5,0,30,0,6.0,0.0,461.9222123,76.98703538,DDoS
3211,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
21,8502322,9,15,106,188,11.77777778,12.53333333,34.57878918,2.822758301,FTP-Patator
21,310,2,1,14,0,7.0,0.0,45161.29032,9677.419355,FTP-Patator
53,77363,4,2,188,350,47.0,175.0,6954.228766,77.55645464,BENIGN
22,13614252,19,31,2008,2745,105.6842105,88.5483871,349.1194375,3.672621897,SSH-Patator
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
22,11608626,24,32,2024,2745,84.33333333,85.78125,410.815199,4.823998981,SSH-Patator
21,9900044,9,15,106,188,11.77777778,12.53333333,29.69683771,2.42423165,FTP-Patator
80,7710018,5,0,30,0,6.0,0.0,3.8910415,0.648506917,DDoS
21,203,2,1,14,0,7.0,0.0,68965.51724,14778.32512,FTP-Patator
80,1734612,3,5,26,11601,8.666666667,2320.2,6702.939908,4.611982391,DDoS
22,12122009,22,32,2008,2745,91.27272727,85.78125,392.0967226,4.454707136,SSH-Patator
22,12044785,21,32,2008,2745,95.61904762,85.78125,394.6106136,4.400244587,SSH-Patator
21,309,2,1,14,0,7.0,0.0,45307.44337,9708.737864,FTP-Patator
443,60775785,17,14,760,5826,44.70588235,416.1428571,108.3655275,0.510071569,BENIGN
53,250,2,2,80,264,40.0,132.0,1376000.0,16000.0,BENIGN
80,698145,3,5,26,11601,8.666666667,2320.2,16654.13345,11.45893761,DDoS
21,4,2,0,14,0,7.0,0.0,3500000.0,500000.0,FTP-Patator
21,8610831,9,15,106,188,11.77777778,12.53333333,34.14304612,2.787187439,FTP-Patator
22,83,1,1,0,0,0.0,0.0,0.0,24096.38554,SSH-Patator
21,246,2,1,14,0,7.0,0.0,56910.56911,12195.12195,FTP-Patator
53,255605,2,2,64,272,32.0,136.0,1314.528276,15.64914614,BENIGN
53,30704,2,2,58,166,29.0,83.0,7295.466389,130.2761855,BENIGN
63369,1987700,1,5,6,30,6.0,6.0,18.11138502,3.01856417,BENIGN
443,119397654,12,17,2231,7628,185.9166667,448.7058824,82.57281169,0.242885844,BENIGN
22,12218212,23,32,2008,2745,87.30434783,85.78125,389.0094557,4.501476976,SSH-Patator
80,1028173,3,6,26,11607,8.666666667,1934.5,11314.24381,8.753390723,DDoS
80,2140335,4,0,24,0,6.0,0.0,11.21319793,1.868866322,DDoS
53,320330,2,2,76,170,38.0,85.0,767.9580433,12.48712265,BENIGN
22,99,1,1,0,0,0.0,0.0,0.0,20202.0202,SSH-Patator
80,2102097,4,0,24,0,6.0,0.0,11.41717057,1.902861761,DDoS
22,13085162,21,32,2008,2745,95.61904762,85.78125,363.2358545,4.050389288,SSH-Patator
21,9789505,9,15,102,188,11.33333333,12.53333333,29.62356115,2.451605061,FTP-Patator
21,8899185,9,15,112,188,12.44444444,12.53333333,33.71095218,2.696876175,FTP-Patator
21,223,2,1,14,0,7.0,0.0,62780.26906,13452.9148,FTP-Patator
443,334716,10,7,548,3910,54.8,558.5714286,13318.75381,50.78932588,BENIGN
714,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
1984,67,1,1,2,6,2.0,6.0,119402.9851,29850.74627,PortScan
21,249,2,1,14,0,7.0,0.0,56224.8996,12048.19277,FTP-Patator
21,8921494,9,15,107,188,11.88888889,12.53333333,33.06621066,2.690132393,FTP-Patator
44677,2,2,0,31,0,15.5,0.0,15500000.0,1000000.0,BENIGN
56492,126,1,1,0,0,0.0,0.0,0.0,15873.01587,BENIGN
25735,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
53,168,2,2,46,46,23.0,23.0,547619.0476,23809.52381,BENIGN
32781,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
443,60941834,14,13,1340,3587,95.71428571,275.9230769,80.84758329,0.443045413,BENIGN
52567,86648480,7,9,12982,56,1854.571429,6.222222222,150.4700371,0.184654134,BENIGN
80,647456,3,5,26,11607,8.666666667,2321.4,17967.24411,12.35605199,DDoS
7200,74,1,1,2,6,2.0,6.0,108108.1081,27027.02703,PortScan
22,74,1,1,0,0,0.0,0.0,0.0,27027.02703,SSH-Patator
1783,55,1,1,2,6,2.0,6.0,145454.5455,36363.63636,PortScan
80,3917944,5,0,30,0,6.0,0.0,7.657077283,1.276179547,DDoS
22,74,1,1,0,0,0.0,0.0,0.0,27027.02703,SSH-Patator
21,8594296,9,15,109,188,12.11111111,12.53333333,34.55780439,2.792549849,FTP-Patator
80,1601166,5,0,30,0,6.0,0.0,18.73634589,3.122724315,DDoS
80,54677,4,4,438,860,109.5,215.0,23739.41511,146.3138065,BENIGN
80,1281186,3,4,26,11601,8.666666667,2900.25,9075.185024,5.463687552,DDoS
80,18,2,0,12,0,6.0,0.0,666666.6667,111111.1111,BENIGN
80,7889,2,0,12,0,6.0,0.0,1521.105337,253.5175561,BENIGN
80,1770718,3,6,26,11607,8.666666667,1934.5,6569.651407,5.082683973,DDoS
21,206,2,1,14,0,7.0,0.0,67961.16505,14563.1068,FTP-Patator
53,60304,4,2,176,200,44.0,100.0,6235.075617,99.4958875,BENIGN
22,11050390,21,31,2008,2745,95.61904762,88.5483871,430.1205659,4.705716269,SSH-Patator
21,9262010,9,15,113,188,12.55555556,12.53333333,32.49834539,2.591230197,FTP-Patator
21,212,2,1,14,0,7.0,0.0,66037.73585,14150.9434,FTP-Patator
22,13015300,22,32,2008,2745,91.27272727,85.78125,365.1855893,4.148963143,SSH-Patator
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
22,12332627,20,33,2008,2745,100.4,83.18181818,385.4004504,4.297543419,SSH-Patator
80,902023,3,6,26,11607,8.666666667,1934.5,12896.56694,9.977572634,DDoS
1236,42,1,1,2,6,2.0,6.0,190476.1905,47619.04762,PortScan
53,42,1,1,2,6,2.0,6.0,190476.1905,47619.04762,PortScan
22,73,1,1,0,0,0.0,0.0,0.0,27397.26027,SSH-Patator
443,77,2,0,12,0,6.0,0.0,155844.1558,25974.02597,BENIGN
80,32595,3,6,26,11601,8.666666667,1933.5,356711.152,276.1159687,DDoS
22,43,1,1,0,0,0.0,0.0,0.0,46511.62791,SSH-Patator
22,70,1,1,0,0,0.0,0.0,0.0,28571.42857,SSH-Patator
21,48,2,0,14,0,7.0,0.0,291666.6667,41666.66667,FTP-Patator
5328,90,1,1,0,0,0.0,0.0,0.0,22222.22222,BENIGN
56737,32,1,1,0,6,0.0,6.0,187500.0,62500.0,PortScan
80,1064011,5,0,30,0,6.0,0.0,28.19519723,4.699199538,DDoS
53,314,2,2,70,102,35.0,51.0,547770.7006,12738.8535,BENIGN
58801,8113413,1,5,6,30,6.0,6.0,4.437096941,0.739516157,BENIGN
21,9098514,9,15,103,188,11.44444444,12.53333333,31.98324474,2.63779338,FTP-Patator
53,206,2,2,64,204,32.0,102.0,1300970.874,19417.47573,BENIGN
2135,39,1,1,0,6,0.0,6.0,153846.1538,51282.05128,PortScan
21,9093443,9,15,107,188,11.88888889,12.53333333,32.44095773,2.639264358,FTP-Patator
21,1,2,0,14,0,7.0,0.0,14000000.0,2000000.0,FTP-Patator
22,93,1,1,0,0,0.0,0.0,0.0,21505.37634,SSH-Patator
22,32,1,1,0,0,0.0,0.0,0.0,62500.0,SSH-Patator
443,115969140,48,64,14273,6025,297.3541667,94.140625,175.0293225,0.965774171,BENIGN
22,11760925,22,32,2008,2745,91.27272727,85.78125,404.1348788,4.591475585,SSH-Patator
80,3718917,4,0,24,0,6.0,0.0,6.453491702,1.07558195,DDoS
53,192,2,2,88,120,44.0,60.0,1083333.333,20833.33333,BENIGN
9618,74,1,1,0,6,0.0,6.0,81081.08108,27027.02703,PortScan
21,165,2,1,14,0,7.0,0.0,84848.48485,18181.81818,FTP-Patator
80,4853020,4,0,24,0,6.0,0.0,4.945374221,0.824229037,DDoS
80,99104403,8,4,56,11601,7.0,2900.25,117.6234319,0.121084429,DDoS
52476,34,1,1,0,0,0.0,0.0,0.0,58823.52941,BENIGN
21,287,2,1,14,0,7.0,0.0,48780.4878,10452.96167,FTP-Patator
80,281125,3,5,26,11607,8.666666667,2321.4,41380.16896,28.45709204,DDoS
2869,74,1,1,2,6,2.0,6.0,108108.1081,27027.02703,PortScan
5100,74,1,1,2,6,2.0,6.0,108108.1081,27027.02703,PortScan
22,68,1,1,0,0,0.0,0.0,0.0,29411.76471,SSH-Patator
53,23381,1,1,75,203,75.0,203.0,11889.99615,85.53954065,BENIGN
6565,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
19780,58,1,1,0,6,0.0,6.0,103448.2759,34482.75862,PortScan
30000,55,1,1,0,6,0.0,6.0,109090.9091,36363.63636,PortScan
53,244,2,2,68,232,34.0,116.0,1229508.197,16393.44262,BENIGN
53,24567,2,2,62,276,31.0,138.0,13758.29365,162.8200431,BENIGN
80,8866060,8,5,56,11607,7.0,2321.4,1315.465945,1.466265737,DDoS
21,8737868,9,15,103,188,11.44444444,12.53333333,33.30331838,2.746665434,FTP-Patator
22,12191383,23,32,2024,2745,88.0,85.78125,391.1779328,4.511383163,SSH-Patator
80,18456,3,6,26,11601,8.666666667,1933.5,629984.8288,487.6462939,DDoS
443,154480,22,47,871,63088,39.59090909,1342.297872,414027.7059,446.6597618,BENIGN
53,223,2,2,78,110,39.0,55.0,843049.3274,17937.21973,BENIGN
25735,22,1,1,0,6,0.0,6.0,272727.2727,90909.09091,PortScan
21,226,2,1,14,0,7.0,0.0,61946.90265,13274.33628,FTP-Patator
53,71554,1,1,54,153,54.0,153.0,2892.920032,27.95091819,BENIGN
22,11360574,21,31,2008,2745,95.61904762,88.5483871,418.3767475,4.57723351,SSH-Patator
80,1268959,3,4,26,11601,8.666666667,2900.25,9162.62858,5.516332679,DDoS
80,1900988,6,0,36,0,6.0,0.0,18.93752091,3.156253485,DDoS
1063,33,1,1,0,6,0.0,6.0,181818.1818,60606.06061,PortScan
9595,23,1,1,0,6,0.0,6.0,260869.5652,86956.52174,PortScan
587,66,1,1,0,6,0.0,6.0,90909.09091,30303.0303,PortScan
53,50624,1,1,44,204,44.0,204.0,4898.8622,39.50695322,BENIGN
80,990551,3,6,26,11601,8.666666667,1933.5,11737.91153,9.085852218,DDoS
22,69,1,1,0,0,0.0,0.0,0.0,28985.50725,SSH-Patator
80,8695273,7,5,50,11607,7.142857143,2321.4,1340.613457,1.380060178,DDoS
22,13089753,21,31,2008,2745,95.61904762,88.5483871,363.1084559,3.97257305,SSH-Patator
22,73,1,1,0,0,0.0,0.0,0.0,27397.26027,SSH-Patator
5822,17,1,1,2,6,2.0,6.0,470588.2353,117647.0588,PortScan
21,45,2,0,14,0,7.0,0.0,311111.1111,44444.44444,FTP-Patator
21,9547390,9,15,127,188,14.11111111,12.53333333,32.99331021,2.513776016,FTP-Patator
21,276,2,1,14,0,7.0,0.0,50724.63768,10869.56522,FTP-Patator
443,63353504,7,2,187,92,26.71428571,46.0,4.403860598,0.142060019,BENIGN
22,12236059,21,32,2008,2745,95.61904762,85.78125,388.4420629,4.331459991,SSH-Patator
53,30475,1,1,60,126,60.0,126.0,6103.363413,65.62756358,BENIGN
53,200,2,2,70,326,35.0,163.0,1980000.0,20000.0,BENIGN
53,164,2,2,156,252,78.0,126.0,2487804.878,24390.2439,BENIGN
21,8590915,9,15,100,188,11.11111111,12.53333333,33.52378647,2.793648872,FTP-Patator
2393,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
53,173,2,2,74,138,37.0,69.0,1225433.526,23121.38728,BENIGN
80,98073507,9,5,62,11607,6.888888889,2321.4,118.9821834,0.14275007,DDoS
22,12676340,22,32,2008,2745,91.27272727,85.78125,374.9504983,4.259904673,SSH-Patator
80,3227718,3,3,0,0,0.0,0.0,0.0,1.858898454,BENIGN
21,8746635,9,15,110,188,12.22222222,12.53333333,34.0702453,2.743912373,FTP-Patator
17540,2549419,1,5,6,30,6.0,6.0,14.1208644,2.3534774,BENIGN
80,80345124,8,5,56,11607,7.0,2321.4,145.161267,0.161801978,DDoS
80,6092798,5,0,30,0,6.0,0.0,4.923846154,0.820641026,DDoS
80,90813903,8,5,56,11601,7.0,2320.2,128.361403,0.143149888,DDoS
443,1056833,34,68,861,123353,25.32352941,1814.014706,117534.18,96.51477575,BENIGN
21,8342606,9,15,105,188,11.66666667,12.53333333,35.12092025,2.876798928,FTP-Patator
7778,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
54230,4,3,0,53,0,17.66666667,0.0,13300000.0,750000.0,BENIGN
21,281,2,1,14,0,7.0,0.0,49822.06406,10676.15658,FTP-Patator
443,4586661,5,1,135,46,27.0,46.0,39.46225806,1.308141151,BENIGN
53,46619,2,2,86,206,43.0,103.0,6263.540616,85.80192625,BENIGN
53,196,2,2,70,102,35.0,51.0,877551.0204,20408.16327,BENIGN
22,13195754,21,32,2008,2745,95.61904762,85.78125,360.1916192,4.016443471,SSH-Patator
22,12554272,20,33,2008,2745,100.4,83.18181818,378.596226,4.22167052,SSH-Patator
21,214,2,1,14,0,7.0,0.0,65420.56075,14018.69159,FTP-Patator
55600,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
765,63,1,1,2,6,2.0,6.0,126984.127,31746.03175,PortScan
22,72,1,1,0,0,0.0,0.0,0.0,27777.77778,SSH-Patator
50800,21,1,1,2,6,2.0,6.0,380952.381,95238.09524,PortScan
22,47,1,1,0,0,0.0,0.0,0.0,42553.19149,SSH-Patator
22,173,1,1,6,6,6.0,6.0,69364.16185,11560.69364,BENIGN
28174,7511541,1,6,6,36,6.0,6.0,5.59139596,0.931899327,BENIGN
80,10292763,5,0,30,0,6.0,0.0,2.914669268,0.485778211,DDoS
53,561,1,1,46,107,46.0,107.0,272727.2727,3565.062389,BENIGN
52953,71252070,6,9,11607,62,1934.5,6.888888889,163.7706806,0.2105202,BENIGN
5903,25,1,1,2,6,2.0,6.0,320000.0,80000.0,PortScan
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
13456,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
22,6,1,1,6,6,6.0,6.0,2000000.0,333333.3333,BENIGN
80,2215998,5,0,30,0,6.0,0.0,13.53791836,2.256319726,DDoS
53,168759,1,1,54,70,54.0,70.0,734.7756268,11.85121979,BENIGN
53,71853,2,2,74,202,37.0,101.0,3841.175734,55.66921353,BENIGN
53,169,2,2,80,180,40.0,90.0,1538461.538,23668.63905,BENIGN
80,24834145,4,3,0,0,0.0,0.0,0.0,0.281869982,BENIGN
80,47022083,142,219,8212,342029,57.83098592,1561.776256,7448.436514,7.677243903,BENIGN
21,9040603,9,15,107,188,11.88888889,12.53333333,32.63056679,2.654690179,FTP-Patator
80,4048812,5,0,30,0,6.0,0.0,7.409580884,1.234930147,DDoS
22,12605892,21,32,2008,2745,95.61904762,85.78125,377.0459084,4.204383157,SSH-Patator
2179,12,1,1,0,6,0.0,6.0,500000.0,166666.6667,PortScan
22,56,1,1,0,0,0.0,0.0,0.0,35714.28571,SSH-Patator
21,8197510,9,15,112,188,12.44444444,12.53333333,36.59647869,2.927718295,FTP-Patator
22,89,1,1,0,0,0.0,0.0,0.0,22471.91011,SSH-Patator
21,8732258,9,15,101,188,11.22222222,12.53333333,33.09567812,2.748430017,FTP-Patator
714,94,1,1,0,6,0.0,6.0,63829.78723,21276.59574,PortScan
80,1733994,4,0,24,0,6.0,0.0,13.84087834,2.306813057,DDoS
21,220,2,1,14,0,7.0,0.0,63636.36364,13636.36364,FTP-Patator
80,7388004,5,0,30,0,6.0,0.0,4.060636675,0.676772779,DDoS
21,7938873,9,15,108,188,12.0,12.53333333,37.28488918,3.023099123,FTP-Patator
21,8398432,9,15,102,188,11.33333333,12.53333333,34.53025517,2.85767629,FTP-Patator
53,188,2,2,88,120,44.0,60.0,1106382.979,21276.59574,BENIGN
49446,39,1,1,0,0,0.0,0.0,0.0,51282.05128,BENIGN
21,288,2,1,14,0,7.0,0.0,48611.11111,10416.66667,FTP-Patator
21,8856871,9,15,121,188,13.44444444,12.53333333,34.88816762,2.709760592,FTP-Patator
1037,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
80,5211885,4,0,24,0,6.0,0.0,4.604859854,0.767476642,DDoS
22,124,1,1,0,0,0.0,0.0,0.0,16129.03226,SSH-Patator
80,2150988,5,0,30,0,6.0,0.0,13.9470792,2.3245132,DDoS
80,87341,3,7,26,11607,8.666666667,1658.142857,133190.5978,114.4937658,DDoS
53,23696,1,1,46,74,46.0,74.0,5064.145847,84.40243079,BENIGN
21,8783927,9,15,105,188,11.66666667,12.53333333,33.35637921,2.732263144,FTP-Patator
80,1176537,3,5,26,11601,8.666666667,2320.2,9882.392139,6.799616162,DDoS
21,8810193,9,15,114,188,12.66666667,12.53333333,34.27847721,2.724117394,FTP-Patator
1352,71,1,1,0,6,0.0,6.0,84507.04225,28169.01408,PortScan
53,213,2,2,64,204,32.0,102.0,1258215.962,18779.34272,BENIGN
443,63545087,7,2,187,92,26.71428571,46.0,4.390583335,0.14163172,BENIGN
80,11064688,4,0,24,0,6.0,0.0,2.169062517,0.361510419,DDoS
143,80,1,1,2,6,2.0,6.0,100000.0,25000.0,PortScan
80,1982978,5,0,30,0,6.0,0.0,15.12876088,2.521460147,DDoS
49297,82132501,7,9,11613,62,1659.0,6.888888889,142.1483561,0.194807169,BENIGN
45152,101,1,1,0,0,0.0,0.0,0.0,19801.9802,BENIGN
2009,58,1,1,0,6,0.0,6.0,103448.2759,34482.75862,PortScan
4321,30,1,1,2,6,2.0,6.0,266666.6667,66666.66667,PortScan
62078,13,1,1,0,6,0.0,6.0,461538.4615,153846.1538,PortScan
80,1765837,3,5,26,11607,8.666666667,2321.4,6587.810766,4.530429479,DDoS
10617,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
22,11434694,19,31,2008,2745,105.6842105,88.5483871,415.664818,4.372657458,SSH-Patator
21,8934609,9,15,101,188,11.22222222,12.53333333,32.34612729,2.686183581,FTP-Patator
53,42668135,2,2,95,127,47.5,63.5,5.202945945,0.093746774,BENIGN
22,10001244,21,31,2008,2745,95.61904762,88.5483871,475.24088,5.1993532,SSH-Patator
21,9289605,9,15,114,188,12.66666667,12.53333333,32.50945546,2.583532884,FTP-Patator
80,127155,3,6,26,11607,8.666666667,1934.5,91486.76812,70.77975699,DDoS
21,9891826,9,15,97,188,10.77777778,12.53333333,28.81166733,2.42624567,FTP-Patator
1106,74,1,1,2,6,2.0,6.0,108108.1081,27027.02703,PortScan
22,90,1,1,0,0,0.0,0.0,0.0,22222.22222,SSH-Patator
21,10019562,9,15,103,188,11.44444444,12.53333333,29.04318572,2.395314286,FTP-Patator
53,214,2,2,70,102,35.0,51.0,803738.3178,18691.58879,BENIGN
80,1819982,4,0,24,0,6.0,0.0,13.18694361,2.197823935,DDoS
21,9060383,9,15,100,188,11.11111111,12.53333333,31.78673573,2.648894644,FTP-Patator
22,12321113,22,32,2024,2745,92.0,85.78125,387.0591886,4.382720944,SSH-Patator
20221,24,1,1,0,6,0.0,6.0,250000.0,83333.33333,PortScan
63893,8059159,1,5,6,30,6.0,6.0,4.466967335,0.744494556,BENIGN
34188,16365,3,1,38,6,12.66666667,6.0,2688.664833,244.4240758,BENIGN
443,187,1,1,0,0,0.0,0.0,0.0,10695.18717,BENIGN
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
80,790026,3,5,26,11607,8.666666667,2321.4,14724.83184,10.12624901,DDoS
1721,47,1,1,0,6,0.0,6.0,127659.5745,42553.19149,PortScan
443,118218823,43,52,7666,55833,178.2790698,1073.711538,537.1310455,0.803594534,BENIGN
21,251,2,1,14,0,7.0,0.0,55776.89243,11952.19124,FTP-Patator
22,10818839,21,32,2008,2745,95.61904762,85.78125,439.326253,4.898862068,SSH-Patator
21,4,2,0,14,0,7.0,0.0,3500000.0,500000.0,FTP-Patator
53762,88128223,7,10,11613,68,1659.0,6.8,132.545507,0.192900746,BENIGN
443,6357597,7,4,617,153,88.14285714,38.25,121.1149433,1.730213475,BENIGN
53,23669,1,1,95,223,95.0,223.0,13435.29511,84.49871139,BENIGN
80,2100940,4,0,24,0,6.0,0.0,11.42345807,1.903909679,DDoS
18040,19,1,1,2,6,2.0,6.0,421052.6316,105263.1579,PortScan
21,49,2,0,14,0,7.0,0.0,285714.2857,40816.32653,FTP-Patator
53,116585,1,1,51,179,51.0,179.0,1972.809538,17.15486555,BENIGN
53,48097,1,1,54,110,54.0,110.0,3409.776078,41.58263509,BENIGN
53,365,2,2,76,484,38.0,242.0,1534246.575,10958.90411,BENIGN
443,4472646,5,1,135,46,27.0,46.0,40.46821501,1.34148779,BENIGN
80,78548174,8,5,56,11607,7.0,2321.4,148.4821277,0.165503529,DDoS
443,197560,44,56,1313,105841,29.84090909,1890.017857,542387.1229,506.1753391,BENIGN
62008,226,1,1,0,0,0.0,0.0,0.0,8849.557522,BENIGN
22,13924546,21,33,2008,2745,95.61904762,83.18181818,341.3396746,3.878043851,SSH-Patator
21,262,2,1,14,0,7.0,0.0,53435.1145,11450.38168,FTP-Patator
53,61017,1,1,54,86,54.0,86.0,2294.442532,32.77775046,BENIGN
1213,45,1,1,0,6,0.0,6.0,133333.3333,44444.44444,PortScan
80,1339279,3,5,26,11607,8.666666667,2321.4,8686.016879,5.97336328,DDoS
53,48652,2,2,70,254,35.0,127.0,6659.541232,82.21655841,BENIGN
