Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Label
80,1781290,3,5,26,11607,8.666666667,2321.4,6530.660364,4.491127217,DDoS
80,72870550,8,6,56,11607,7.0,1934.5,160.0509396,0.192121509,DDoS
80,9781544,5,0,30,0,6.0,0.0,3.067000465,0.511166744,DDoS
80,3409934,5,0,30,0,6.0,0.0,8.797824239,1.46630404,DDoS
80,89422344,8,5,56,11601,7.0,2320.2,130.3589179,0.145377536,DDoS
80,27778,3,5,26,11607,8.666666667,2321.4,418784.6497,287.997696,DDoS
80,120393,3,4,26,11607,8.666666667,2901.75,96625.21907,58.14291529,DDoS
80,81810531,8,6,56,11607,7.0,1934.5,142.5611087,0.171127113,DDoS
80,72274985,8,5,56,11601,7.0,2320.2,161.2867855,0.179868595,DDoS
80,78815309,8,4,56,11601,7.0,2900.25,147.902738,0.152254684,DDoS
80,4778977,4,0,24,0,6.0,0.0,5.021995293,0.836999216,DDoS
80,506556,4,0,24,0,6.0,0.0,47.37876957,7.896461596,DDoS
80,8024801,5,0,30,0,6.0,0.0,3.73841046,0.62306841,DDoS
80,3321547,5,0,30,0,6.0,0.0,9.031936023,1.50532267,DDoS
80,18592,3,5,26,11601,8.666666667,2320.2,625376.506,430.292599,DDoS
80,9322744,5,0,30,0,6.0,0.0,3.217936693,0.536322782,DDoS
80,804250,3,4,26,11601,8.666666667,2900.25,14456.94747,8.703761268,DDoS
80,81987517,8,4,56,11601,7.0,2900.25,142.1801809,0.146363745,DDoS
80,673563,3,5,26,11607,8.666666667,2321.4,17270.84178,11.87713696,DDoS
80,3964917,5,0,30,0,6.0,0.0,7.566362675,1.261060446,DDoS
80,1601166,5,0,30,0,6.0,0.0,18.73634589,3.122724315,DDoS
80,8696965,4,0,24,0,6.0,0.0,2.759583372,0.459930562,DDoS
80,64946,5,0,30,0,6.0,0.0,461.9222123,76.98703538,DDoS
80,6092798,5,0,30,0,6.0,0.0,4.923846154,0.820641026,DDoS
80,11481729,4,0,24,0,6.0,0.0,2.090277518,0.348379586,DDoS
80,1064011,5,0,30,0,6.0,0.0,28.19519723,4.699199538,DDoS
80,9708724,4,0,24,0,6.0,0.0,2.47200353,0.412000588,DDoS
80,98377751,8,5,56,11601,7.0,2320.2,118.4922392,0.1321437,DDoS
80,5419047,4,0,24,0,6.0,0.0,4.428823002,0.738137167,DDoS
80,71061537,8,5,56,11607,7.0,2321.4,164.1253552,0.182940034,DDoS
80,3097931,5,0,30,0,6.0,0.0,9.683882565,1.613980428,DDoS
80,666478,3,5,26,11607,8.666666667,2321.4,17454.43961,12.00339696,DDoS
80,23193,3,6,26,11601,8.666666667,1933.5,501315.052,388.048118,DDoS
80,1490683,3,4,26,11607,8.666666667,2901.75,7803.80537,4.695834057,DDoS
80,1259514,3,6,26,11607,8.666666667,1934.5,9236.102179,7.145613308,DDoS
80,11809696,4,0,24,0,6.0,0.0,2.032228433,0.338704739,DDoS
80,1448462,3,7,26,11601,8.666666667,1657.285714,8027.134989,6.903874592,DDoS
80,30170,3,5,26,11607,8.666666667,2321.4,385581.7037,265.1640703,DDoS
80,22268373,4,0,24,0,6.0,0.0,1.077761721,0.179626953,DDoS
80,832193,3,6,26,11601,8.666666667,1933.5,13971.51863,10.81479897,DDoS
80,1765280,3,4,26,11601,8.666666667,2900.25,6586.490528,3.965376597,DDoS
80,72996,3,4,26,11601,8.666666667,2900.25,159282.7004,95.89566552,DDoS
80,91346867,8,5,56,11607,7.0,2321.4,127.6781611,0.142314678,DDoS
80,97722725,8,5,56,11607,7.0,2321.4,119.3478794,0.133029446,DDoS
80,10963785,4,0,24,0,6.0,0.0,2.189025049,0.364837508,DDoS
80,1810967,3,5,26,11601,8.666666667,2320.2,6420.32682,4.417529419,DDoS
80,9219760,4,0,24,0,6.0,0.0,2.603104636,0.433850773,DDoS
80,78454706,8,6,56,11601,7.0,1933.5,148.5825465,0.178446912,DDoS
80,15081,3,6,26,11601,8.666666667,1933.5,770970.0948,596.777402,DDoS
80,63618,3,5,26,11607,8.666666667,2321.4,182857.053,125.7505737,DDoS
80,114054,3,6,26,11601,8.666666667,1933.5,101942.9393,78.90999,DDoS
80,1763478,3,4,26,11601,8.666666667,2900.25,6593.220896,3.969428595,DDoS
80,112535,3,6,26,11601,8.666666667,1933.5,103318.9674,79.97511885,DDoS
80,88604984,9,4,62,11607,6.888888889,2901.75,131.6968806,0.146718609,DDoS
80,11780785,5,0,30,0,6.0,0.0,2.546519608,0.424419935,DDoS
80,8257988,4,0,24,0,6.0,0.0,2.906276928,0.484379488,DDoS
80,7636832,4,0,24,0,6.0,0.0,3.142664393,0.523777399,DDoS
80,3794233,4,0,24,0,6.0,0.0,6.325389084,1.054231514,DDoS
80,858018,5,0,30,0,6.0,0.0,34.96430145,5.827383575,DDoS
80,8042773,5,0,30,0,6.0,0.0,3.730056785,0.621676131,DDoS
80,200256,3,6,26,11601,8.666666667,1933.5,58060.68233,44.94247363,DDoS
80,78465425,8,4,56,11601,7.0,2900.25,148.5622489,0.152933601,DDoS
80,763816,3,6,26,11607,8.666666667,1934.5,15230.10777,11.78294249,DDoS
80,81277824,8,5,56,11607,7.0,2321.4,143.4954755,0.159945227,DDoS
80,60382,3,4,26,11601,8.666666667,2900.25,192557.3847,115.928588,DDoS
80,10256710,4,0,24,0,6.0,0.0,2.339931615,0.389988603,DDoS
80,967401,3,5,26,11607,8.666666667,2321.4,12025.00308,8.26958004,DDoS
80,89258057,9,5,62,11607,6.888888889,2321.4,130.7332962,0.156848586,DDoS
80,5372797,4,0,24,0,6.0,0.0,4.466947104,0.744491184,DDoS
80,578680,3,6,26,11607,8.666666667,1934.5,20102.6474,15.55263704,DDoS
80,10323692,5,0,30,0,6.0,0.0,2.90593714,0.484322857,DDoS
80,9382753,5,0,30,0,6.0,0.0,3.197355829,0.532892638,DDoS
80,311573,3,5,26,11607,8.666666667,2321.4,37336.35456,25.67616578,DDoS
80,81014765,8,6,56,11607,7.0,1934.5,143.9614125,0.172808006,DDoS
80,32595,3,6,26,11601,8.666666667,1933.5,356711.152,276.1159687,DDoS
80,127017,4,2,32,6,8.0,3.0,299.1725517,47.23777132,DDoS
80,62852,3,4,26,11601,8.666666667,2900.25,184990.1356,111.3727487,DDoS
80,79197737,8,4,56,11607,7.0,2901.75,147.2643088,0.151519481,DDoS
80,81919644,9,6,62,11607,6.888888889,1934.5,142.4444667,0.183106264,DDoS
80,8761858,4,0,24,0,6.0,0.0,2.739145053,0.456524176,DDoS
80,26101,3,7,26,11601,8.666666667,1657.285714,445461.8597,383.1270833,DDoS
80,76842849,8,7,56,11601,7.0,1657.285714,151.6992167,0.19520359,DDoS
80,1287278,3,6,26,11607,8.666666667,1934.5,9036.898013,6.991496786,DDoS
80,168055,5,0,30,0,6.0,0.0,178.5129868,29.75216447,DDoS
80,654619,3,6,26,11607,8.666666667,1934.5,17770.64216,13.74845521,DDoS
80,2084972,4,0,24,0,6.0,0.0,11.51094595,1.918490992,DDoS
80,1827649,3,6,26,11601,8.666666667,1933.5,6361.724817,4.924359108,DDoS
80,1208182,3,4,26,11607,8.666666667,2901.75,9628.516233,5.793829075,DDoS
80,99917420,8,5,56,11601,7.0,2320.2,116.6663431,0.130107443,DDoS
80,1839066,3,5,26,11607,8.666666667,2321.4,6325.493484,4.350034202,DDoS
80,1529645,3,6,26,11607,8.666666667,1934.5,7605.03254,5.883718118,DDoS
80,97912702,8,5,56,11607,7.0,2321.4,119.1163124,0.132771333,DDoS
80,1261935,3,6,26,11601,8.666666667,1933.5,9213.628277,7.131904575,DDoS
80,11250933,5,0,30,0,6.0,0.0,2.666445529,0.444407588,DDoS
80,1134582,3,6,26,11601,8.666666667,1933.5,10247.82695,7.932436792,DDoS
80,1766590,3,5,26,11607,8.666666667,2321.4,6585.002745,4.528498407,DDoS
80,785252,3,6,26,11607,8.666666667,1934.5,14814.35259,11.46128886,DDoS
80,982092,3,5,26,11607,8.666666667,2321.4,11845.12245,8.145876354,DDoS
80,969158,3,6,26,11601,8.666666667,1933.5,11997.01184,9.286411504,DDoS
80,91774688,8,4,56,11607,7.0,2901.75,127.0829709,0.130755007,DDoS
80,22551394,5,0,30,0,6.0,0.0,1.330294704,0.221715784,DDoS
80,36916,3,6,26,11607,8.666666667,1934.5,315120.8148,243.7967277,DDoS
80,100864987,8,5,56,11607,7.0,2321.4,115.6298171,0.12888516,DDoS
80,111760,3,4,26,11601,8.666666667,2900.25,104035.4331,62.63421618,DDoS
80,3397368,4,0,24,0,6.0,0.0,7.064292123,1.17738202,DDoS
80,33012,3,4,26,11601,8.666666667,2900.25,352205.2587,212.0441052,DDoS
80,77440,3,4,26,11601,8.666666667,2900.25,150142.0455,90.39256198,DDoS
80,1268959,3,4,26,11601,8.666666667,2900.25,9162.62858,5.516332679,DDoS
80,1943995,4,0,24,0,6.0,0.0,12.34571077,2.057618461,DDoS
80,85065,3,4,26,11607,8.666666667,2901.75,136754.2468,82.29001352,DDoS
80,474756,3,5,26,11601,8.666666667,2320.2,24490.47511,16.85076123,DDoS
80,9345322,5,0,30,0,6.0,0.0,3.210162261,0.535027043,DDoS
80,3988871,4,0,24,0,6.0,0.0,6.016740075,1.002790013,DDoS
10012,62,1,1,0,6,0.0,6.0,96774.19355,32258.06452,PortScan
1501,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
3077,23,1,1,0,6,0.0,6.0,260869.5652,86956.52174,PortScan
16113,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
3905,31,1,1,2,6,2.0,6.0,258064.5161,64516.12903,PortScan
873,36,1,1,2,6,2.0,6.0,222222.2222,55555.55556,PortScan
1095,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
50389,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
4550,54,1,1,2,6,2.0,6.0,148148.1481,37037.03704,PortScan
2043,76,1,1,0,6,0.0,6.0,78947.36842,26315.78947,PortScan
5666,54,1,1,0,6,0.0,6.0,111111.1111,37037.03704,PortScan
8290,27,1,1,2,6,2.0,6.0,296296.2963,74074.07407,PortScan
1063,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
2040,42,1,1,2,6,2.0,6.0,190476.1905,47619.04762,PortScan
1971,38,1,1,0,6,0.0,6.0,157894.7368,52631.57895,PortScan
4662,16,1,1,2,6,2.0,6.0,500000.0,125000.0,PortScan
30,75,1,1,2,6,2.0,6.0,106666.6667,26666.66667,PortScan
25735,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
15660,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
7937,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
25,129,1,1,0,6,0.0,6.0,46511.62791,15503.87597,PortScan
8649,55,1,1,0,6,0.0,6.0,109090.9091,36363.63636,PortScan
1186,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
2144,57,1,1,0,6,0.0,6.0,105263.1579,35087.7193,PortScan
5922,45,1,1,0,6,0.0,6.0,133333.3333,44444.44444,PortScan
16012,53,1,1,0,6,0.0,6.0,113207.5472,37735.84906,PortScan
5102,85,1,1,2,6,2.0,6.0,94117.64706,23529.41176,PortScan
3971,95,1,1,2,6,2.0,6.0,84210.52632,21052.63158,PortScan
9929,52,1,1,0,6,0.0,6.0,115384.6154,38461.53846,PortScan
2522,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
1199,78,1,1,0,6,0.0,6.0,76923.07692,25641.02564,PortScan
3998,106,1,1,0,6,0.0,6.0,56603.77358,18867.92453,PortScan
5825,93,1,1,0,6,0.0,6.0,64516.12903,21505.37634,PortScan
10000,53,1,1,0,6,0.0,6.0,113207.5472,37735.84906,PortScan
9002,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
32779,62,1,1,0,6,0.0,6.0,96774.19355,32258.06452,PortScan
9535,56,1,1,2,6,2.0,6.0,142857.1429,35714.28571,PortScan
587,66,1,1,0,6,0.0,6.0,90909.09091,30303.0303,PortScan
2068,51,1,1,0,6,0.0,6.0,117647.0588,39215.68627,PortScan
1066,55,1,1,2,6,2.0,6.0,145454.5455,36363.63636,PortScan
15003,7,1,1,0,6,0.0,6.0,857142.8571,285714.2857,PortScan
1108,98,1,1,0,6,0.0,6.0,61224.4898,20408.16327,PortScan
1096,75,1,1,2,6,2.0,6.0,106666.6667,26666.66667,PortScan
10566,71,1,1,0,6,0.0,6.0,84507.04225,28169.01408,PortScan
1033,19,1,1,0,6,0.0,6.0,315789.4737,105263.1579,PortScan
4279,81,1,1,0,6,0.0,6.0,74074.07407,24691.35802,PortScan
1065,75,1,1,0,6,0.0,6.0,80000.0,26666.66667,PortScan
10617,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
1148,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
1999,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
1783,55,1,1,2,6,2.0,6.0,145454.5455,36363.63636,PortScan
25735,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
2100,38,1,1,0,6,0.0,6.0,157894.7368,52631.57895,PortScan
6565,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
1025,71,1,1,2,6,2.0,6.0,112676.0563,28169.01408,PortScan
9944,9,1,1,2,6,2.0,6.0,888888.8889,222222.2222,PortScan
10629,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
18101,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
49155,73,1,1,0,6,0.0,6.0,82191.78082,27397.26027,PortScan
9001,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
3580,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
1001,37,1,1,2,6,2.0,6.0,216216.2162,54054.05405,PortScan
100,207,1,1,0,6,0.0,6.0,28985.50725,9661.835749,PortScan
1192,98,1,1,0,6,0.0,6.0,61224.4898,20408.16327,PortScan
1721,47,1,1,0,6,0.0,6.0,127659.5745,42553.19149,PortScan
5431,45,1,1,0,6,0.0,6.0,133333.3333,44444.44444,PortScan
1027,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
8008,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
4567,81,1,1,2,6,2.0,6.0,98765.4321,24691.35802,PortScan
33354,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
6059,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
6389,8,1,1,0,6,0.0,6.0,750000.0,250000.0,PortScan
50800,21,1,1,2,6,2.0,6.0,380952.381,95238.09524,PortScan
1011,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
44442,56,1,1,2,6,2.0,6.0,142857.1429,35714.28571,PortScan
163,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
1111,19,1,1,0,6,0.0,6.0,315789.4737,105263.1579,PortScan
11110,24,1,1,2,6,2.0,6.0,333333.3333,83333.33333,PortScan
765,63,1,1,2,6,2.0,6.0,126984.127,31746.03175,PortScan
64623,73,1,1,2,6,2.0,6.0,109589.0411,27397.26027,PortScan
1154,47,1,1,0,6,0.0,6.0,127659.5745,42553.19149,PortScan
4444,77,1,1,0,6,0.0,6.0,77922.07792,25974.02597,PortScan
425,53,1,1,2,6,2.0,6.0,150943.3962,37735.84906,PortScan
7676,76,1,1,0,6,0.0,6.0,78947.36842,26315.78947,PortScan
1068,38,1,1,0,6,0.0,6.0,157894.7368,52631.57895,PortScan
3322,42,1,1,0,6,0.0,6.0,142857.1429,47619.04762,PortScan
12265,32,1,1,0,6,0.0,6.0,187500.0,62500.0,PortScan
700,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
2323,62,1,1,0,6,0.0,6.0,96774.19355,32258.06452,PortScan
2608,64,1,1,2,6,2.0,6.0,125000.0,31250.0,PortScan
1148,85,1,1,2,6,2.0,6.0,94117.64706,23529.41176,PortScan
40193,31,1,1,0,6,0.0,6.0,193548.3871,64516.12903,PortScan
1503,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
1149,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
9081,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
25735,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
8994,15,1,1,2,6,2.0,6.0,533333.3333,133333.3333,PortScan
15742,71,1,1,2,6,2.0,6.0,112676.0563,28169.01408,PortScan
7800,56,1,1,2,6,2.0,6.0,142857.1429,35714.28571,PortScan
1086,88,1,1,2,6,2.0,6.0,90909.09091,22727.27273,PortScan
898,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
1092,74,1,1,2,6,2.0,6.0,108108.1081,27027.02703,PortScan
3827,24,1,1,0,6,0.0,6.0,250000.0,83333.33333,PortScan
1001,12,1,1,0,6,0.0,6.0,500000.0,166666.6667,PortScan
8008,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
1035,64,1,1,0,6,0.0,6.0,93750.0,31250.0,PortScan
2800,40,1,1,2,6,2.0,6.0,200000.0,50000.0,PortScan
2301,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
9876,39,1,1,0,6,0.0,6.0,153846.1538,51282.05128,PortScan
15002,32,1,1,2,6,2.0,6.0,250000.0,62500.0,PortScan
5222,69,1,1,2,6,2.0,6.0,115942.029,28985.50725,PortScan
1198,10,1,1,2,6,2.0,6.0,800000.0,200000.0,PortScan
3007,71,1,1,0,6,0.0,6.0,84507.04225,28169.01408,PortScan
5950,57,1,1,2,6,2.0,6.0,140350.8772,35087.7193,PortScan
2107,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
2005,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
5054,72,1,1,0,6,0.0,6.0,83333.33333,27777.77778,PortScan
5962,60,1,1,0,6,0.0,6.0,100000.0,33333.33333,PortScan
16016,55,1,1,2,6,2.0,6.0,145454.5455,36363.63636,PortScan
6580,60,1,1,2,6,2.0,6.0,133333.3333,33333.33333,PortScan
1216,59,1,1,0,6,0.0,6.0,101694.9153,33898.30508,PortScan
4129,73,1,1,2,6,2.0,6.0,109589.0411,27397.26027,PortScan
9,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
85,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
32775,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
5988,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
9595,23,1,1,0,6,0.0,6.0,260869.5652,86956.52174,PortScan
1998,7,1,1,2,6,2.0,6.0,1142857.143,285714.2857,PortScan
5962,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
524,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
4321,30,1,1,2,6,2.0,6.0,266666.6667,66666.66667,PortScan
16993,67,1,1,2,6,2.0,6.0,119402.9851,29850.74627,PortScan
8045,73,1,1,2,6,2.0,6.0,109589.0411,27397.26027,PortScan
1309,70,1,1,0,6,0.0,6.0,85714.28571,28571.42857,PortScan
2020,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
5999,86,1,1,0,6,0.0,6.0,69767.44186,23255.81395,PortScan
4002,53,1,1,0,6,0.0,6.0,113207.5472,37735.84906,PortScan
1050,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
2811,89,1,1,2,6,2.0,6.0,89887.64045,22471.91011,PortScan
2022,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
2605,25,1,1,0,6,0.0,6.0,240000.0,80000.0,PortScan
7999,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
161,58,1,1,2,6,2.0,6.0,137931.0345,34482.75862,PortScan
49999,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
9666,45,1,1,2,6,2.0,6.0,177777.7778,44444.44444,PortScan
1163,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
55600,64,1,1,0,6,0.0,6.0,93750.0,31250.0,PortScan
60443,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
1024,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
109,12,1,1,0,6,0.0,6.0,500000.0,166666.6667,PortScan
5405,47,1,1,0,6,0.0,6.0,127659.5745,42553.19149,PortScan
2910,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
9099,42,1,1,0,6,0.0,6.0,142857.1429,47619.04762,PortScan
17877,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
3690,55,1,1,0,6,0.0,6.0,109090.9091,36363.63636,PortScan
56737,1,1,1,2,6,2.0,6.0,8000000.0,2000000.0,PortScan
3476,17,1,1,0,6,0.0,6.0,352941.1765,117647.0588,PortScan
24800,68,1,1,0,6,0.0,6.0,88235.29412,29411.76471,PortScan
7911,63,1,1,2,6,2.0,6.0,126984.127,31746.03175,PortScan
27353,46,1,1,2,6,2.0,6.0,173913.0435,43478.26087,PortScan
1037,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
783,72,1,1,2,6,2.0,6.0,111111.1111,27777.77778,PortScan
83,55,1,1,0,6,0.0,6.0,109090.9091,36363.63636,PortScan
8500,22,1,1,2,6,2.0,6.0,363636.3636,90909.09091,PortScan
3971,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
1666,45,1,1,0,6,0.0,6.0,133333.3333,44444.44444,PortScan
199,102,1,1,0,6,0.0,6.0,58823.52941,19607.84314,PortScan
3703,91,1,1,0,6,0.0,6.0,65934.06593,21978.02198,PortScan
31038,84,1,1,2,6,2.0,6.0,95238.09524,23809.52381,PortScan
1998,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
4550,19,1,1,0,6,0.0,6.0,315789.4737,105263.1579,PortScan
9878,37,1,1,0,6,0.0,6.0,162162.1622,54054.05405,PortScan
5051,34,1,1,2,6,2.0,6.0,235294.1176,58823.52941,PortScan
26,62,1,1,0,6,0.0,6.0,96774.19355,32258.06452,PortScan
3369,39,1,1,0,6,0.0,6.0,153846.1538,51282.05128,PortScan
10621,59,1,1,2,6,2.0,6.0,135593.2203,33898.30508,PortScan
6510,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
18988,68,1,1,2,6,2.0,6.0,117647.0588,29411.76471,PortScan
1026,54,1,1,0,6,0.0,6.0,111111.1111,37037.03704,PortScan
2004,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
5414,66,1,1,2,6,2.0,6.0,121212.1212,30303.0303,PortScan
2100,79,1,1,2,6,2.0,6.0,101265.8228,25316.4557,PortScan
24444,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
8085,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
555,88,1,1,2,6,2.0,6.0,90909.09091,22727.27273,PortScan
1059,65,1,1,0,6,0.0,6.0,92307.69231,30769.23077,PortScan
3986,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
1000,67,1,1,0,6,0.0,6.0,89552.23881,29850.74627,PortScan
667,46,1,1,2,6,2.0,6.0,173913.0435,43478.26087,PortScan
3367,91,1,1,2,6,2.0,6.0,87912.08791,21978.02198,PortScan
2910,54,1,1,0,6,0.0,6.0,111111.1111,37037.03704,PortScan
49153,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
18101,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
146,6,1,1,0,6,0.0,6.0,1000000.0,333333.3333,PortScan
1093,92,1,1,0,6,0.0,6.0,65217.3913,21739.13043,PortScan
1147,90,1,1,2,6,2.0,6.0,88888.88889,22222.22222,PortScan
88,88,1,1,2,6,2.0,6.0,90909.09091,22727.27273,PortScan
6346,56,1,1,0,6,0.0,6.0,107142.8571,35714.28571,PortScan
5679,30,1,1,2,6,2.0,6.0,266666.6667,66666.66667,PortScan
163,51,1,1,0,6,0.0,6.0,117647.0588,39215.68627,PortScan
49163,94,1,1,2,6,2.0,6.0,85106.38298,21276.59574,PortScan
32780,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
28201,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
902,56,1,1,0,6,0.0,6.0,107142.8571,35714.28571,PortScan
1049,46,1,1,2,6,2.0,6.0,173913.0435,43478.26087,PortScan
1352,71,1,1,0,6,0.0,6.0,84507.04225,28169.01408,PortScan
1972,21,1,1,2,6,2.0,6.0,380952.381,95238.09524,PortScan
9944,59,1,1,0,6,0.0,6.0,101694.9153,33898.30508,PortScan
7025,54,1,1,0,6,0.0,6.0,111111.1111,37037.03704,PortScan
1300,40,1,1,0,6,0.0,6.0,150000.0,50000.0,PortScan
2200,77,1,1,0,6,0.0,6.0,77922.07792,25974.02597,PortScan
34573,23,1,1,0,6,0.0,6.0,260869.5652,86956.52174,PortScan
26,80,1,1,2,6,2.0,6.0,100000.0,25000.0,PortScan
2702,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
27715,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
57294,55,1,1,2,6,2.0,6.0,145454.5455,36363.63636,PortScan
58080,64,1,1,2,6,2.0,6.0,125000.0,31250.0,PortScan
9878,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
714,50,1,1,2,6,2.0,6.0,160000.0,40000.0,PortScan
8180,76,1,1,0,6,0.0,6.0,78947.36842,26315.78947,PortScan
10004,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
9101,9,1,1,2,6,2.0,6.0,888888.8889,222222.2222,PortScan
445,895,3,1,0,0,0.0,0.0,0.0,4469.273743,PortScan
5859,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
100,50,1,1,2,6,2.0,6.0,160000.0,40000.0,PortScan
9091,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
1073,14,1,1,0,6,0.0,6.0,428571.4286,142857.1429,PortScan
3052,4,1,1,0,6,0.0,6.0,1500000.0,500000.0,PortScan
26214,42,1,1,2,6,2.0,6.0,190476.1905,47619.04762,PortScan
70,74,1,1,2,6,2.0,6.0,108108.1081,27027.02703,PortScan
5054,53,1,1,0,6,0.0,6.0,113207.5472,37735.84906,PortScan
5555,54,1,1,0,6,0.0,6.0,111111.1111,37037.03704,PortScan
4449,46,1,1,0,6,0.0,6.0,130434.7826,43478.26087,PortScan
9618,74,1,1,0,6,0.0,6.0,81081.08108,27027.02703,PortScan
8383,38,1,1,0,6,0.0,6.0,157894.7368,52631.57895,PortScan
32777,73,1,1,2,6,2.0,6.0,109589.0411,27397.26027,PortScan
3370,50,1,1,0,6,0.0,6.0,120000.0,40000.0,PortScan
1087,86,1,1,0,6,0.0,6.0,69767.44186,23255.81395,PortScan
1169,97,1,1,0,6,0.0,6.0,61855.6701,20618.5567,PortScan
4224,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
1080,47,1,1,0,6,0.0,6.0,127659.5745,42553.19149,PortScan
49152,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
6389,65,1,1,2,6,2.0,6.0,123076.9231,30769.23077,PortScan
7106,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
3322,81,1,1,2,6,2.0,6.0,98765.4321,24691.35802,PortScan
2260,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
